lambda transmission
9984.06964335447 0.0
9985.302548966147 0.0
9986.535454577823 1.0
9987.768360189499 1.0
9989.001265801175 1.0
9990.234171412852 1.0
9991.467077024528 1.0
9992.699982636204 1.0
9993.93288824788 1.0
9995.165793859556 1.0
9996.398699471232 1.0
9997.63160508291 1.0
9998.864510694586 1.0
10000.097416306262 1.0
10001.330321917938 1.0
10002.563227529614 1.0
10003.79613314129 1.0
10005.029038752968 1.0
10006.261944364644 1.0
10007.49484997632 1.0
10008.727755587995 1.0
10009.960661199671 1.0
10011.193566811347 1.0
10012.426472423025 1.0
10013.659378034701 1.0
10014.892283646377 1.0
10016.125189258053 1.0
10017.358094869729 1.0
10018.591000481405 1.0
10019.823906093083 1.0
10021.056811704759 1.0
10022.289717316435 1.0
10023.52262292811 1.0
10024.755528539787 1.0
10025.988434151464 1.0
10027.22133976314 1.0
10028.454245374816 1.0
10029.687150986492 1.0
10030.920056598168 1.0
10032.152962209844 1.0
10033.385867821522 1.0
10034.618773433198 1.0
10035.851679044874 1.0
10037.08458465655 1.0
10038.317490268226 1.0
10039.550395879902 1.0
10040.78330149158 1.0
10042.016207103256 1.0
10043.249112714931 1.0
10044.482018326607 1.0
10045.714923938283 1.0
10046.94782954996 1.0
10048.180735161637 1.0
10049.413640773313 1.0
10050.646546384989 1.0
10051.879451996665 1.0
10053.112357608341 1.0
10054.345263220017 1.0
10055.578168831695 1.0
10056.81107444337 1.0
10058.043980055047 1.0
10059.276885666723 1.0
10060.509791278399 1.0
10061.742696890076 1.0
10062.975602501752 1.0
10064.208508113428 1.0
10065.441413725104 1.0
10066.67431933678 1.0
10067.907224948456 1.0
10069.140130560134 1.0
10070.37303617181 1.0
10071.605941783486 1.0
10072.838847395162 1.0
10074.071753006838 1.0
10075.304658618514 1.0
10076.537564230191 1.0
10077.770469841867 1.0
10079.003375453543 1.0
10080.23628106522 1.0
10081.469186676895 1.0
10082.702092288571 1.0
10083.934997900249 1.0
10085.167903511925 1.0
10086.400809123601 1.0
10087.633714735277 1.0
10088.866620346953 1.0
10090.09952595863 1.0
10091.332431570307 1.0
10092.565337181983 1.0
10093.798242793659 1.0
10095.031148405335 1.0
10096.26405401701 1.0
10097.496959628688 1.0
10098.729865240364 1.0
10099.96277085204 1.0
10101.195676463716 1.0
10102.428582075392 1.0
10103.661487687068 1.0
10104.894393298746 1.0
10106.127298910422 1.0
10107.360204522098 1.0
10108.593110133774 1.0
10109.82601574545 1.0
10111.058921357126 1.0
10112.291826968803 1.0
10113.52473258048 1.0
10114.757638192155 1.0
10115.990543803831 1.0
10117.223449415507 1.0
10118.456355027183 1.0
10119.689260638861 1.0
10120.922166250537 1.0
10122.155071862213 1.0
10123.387977473889 1.0
10124.620883085565 1.0
10125.853788697243 1.0
10127.086694308919 1.0
10128.319599920595 1.0
10129.55250553227 1.0
10130.785411143946 1.0
10132.018316755622 1.0
10133.2512223673 1.0
10134.484127978976 1.0
10135.717033590652 1.0
10136.949939202328 1.0
10138.182844814004 1.0
10139.41575042568 1.0
10140.648656037358 1.0
10141.881561649034 1.0
10143.11446726071 1.0
10144.347372872386 1.0
10145.580278484062 1.0
10146.813184095738 1.0
10148.046089707415 1.0
10149.278995319091 1.0
10150.511900930767 1.0
10151.744806542443 1.0
10152.97771215412 1.0
10154.210617765795 1.0
10155.443523377473 1.0
10156.676428989149 1.0
10157.909334600825 1.0
10159.1422402125 1.0
10160.375145824177 1.0
10161.608051435855 1.0
10162.84095704753 1.0
10164.073862659206 1.0
10165.306768270882 1.0
10166.539673882558 1.0
10167.772579494234 1.0
10169.005485105912 1.0
10170.238390717588 1.0
10171.471296329264 1.0
10172.70420194094 1.0
10173.937107552616 1.0
10175.170013164292 1.0
10176.40291877597 1.0
10177.635824387646 1.0
10178.868729999322 1.0
10180.101635610998 1.0
10181.334541222674 1.0
10182.56744683435 1.0
10183.800352446027 1.0
10185.033258057703 1.0
10186.26616366938 1.0
10187.499069281055 1.0
10188.731974892731 1.0
10189.964880504409 1.0
10191.197786116085 1.0
10192.43069172776 1.0
10193.663597339437 1.0
10194.896502951113 1.0
10196.129408562789 1.0
10197.362314174467 1.0
10198.595219786142 1.0
10199.828125397818 1.0
10201.061031009494 1.0
10202.29393662117 1.0
10203.526842232846 1.0
10204.759747844524 1.0
10205.9926534562 1.0
10207.225559067876 1.0
10208.458464679552 1.0
10209.691370291228 1.0
10210.924275902904 1.0
10212.157181514582 1.0
10213.390087126258 1.0
10214.622992737934 1.0
10215.85589834961 1.0
10217.088803961286 1.0
10218.321709572961 1.0
10219.55461518464 1.0
10220.787520796315 1.0
10222.020426407991 1.0
10223.253332019667 1.0
10224.486237631343 1.0
10225.71914324302 1.0
10226.952048854697 1.0
10228.184954466373 1.0
10229.417860078049 1.0
10230.650765689725 1.0
10231.8836713014 1.0
10233.116576913078 1.0
10234.349482524754 0.0
10235.58238813643 0.0
