lambda transmission
38681.12730859564 0.0
38682.89373143374 0.0
38684.660154271834 1.0
38686.42657710993 1.0
38688.19299994803 1.0
38689.959422786116 1.0
38691.72584562421 1.0
38693.49226846231 1.0
38695.258691300405 1.0
38697.025114138494 1.0
38698.79153697659 1.0
38700.55795981469 1.0
38702.32438265278 1.0
38704.09080549087 1.0
38705.85722832897 1.0
38707.623651167065 1.0
38709.39007400516 1.0
38711.15649684325 1.0
38712.92291968135 1.0
38714.68934251944 1.0
38716.45576535754 1.0
38718.22218819563 1.0
38719.988611033725 1.0
38721.75503387182 1.0
38723.52145670992 1.0
38725.287879548014 1.0
38727.0543023861 1.0
38728.8207252242 1.0
38730.587148062295 1.0
38732.35357090039 1.0
38734.11999373848 1.0
38735.88641657658 1.0
38737.65283941467 1.0
38739.41926225277 1.0
38741.18568509086 1.0
38742.952107928955 1.0
38744.71853076705 1.0
38746.48495360515 1.0
38748.25137644324 1.0
38750.01779928133 1.0
38751.78422211943 1.0
38753.550644957526 1.0
38755.31706779562 1.0
38757.08349063371 1.0
38758.84991347181 1.0
38760.616336309904 1.0
38762.382759148 1.0
38764.14918198609 1.0
38765.915604824186 1.0
38767.68202766228 1.0
38769.44845050038 1.0
38771.21487333847 1.0
38772.981296176564 1.0
38774.74771901466 1.0
38776.51414185276 1.0
38778.280564690845 1.0
38780.04698752894 1.0
38781.81341036704 1.0
38783.579833205134 1.0
38785.34625604322 1.0
38787.11267888132 1.0
38788.879101719416 1.0
38790.64552455751 1.0
38792.41194739561 1.0
38794.1783702337 1.0
38795.944793071794 1.0
38797.71121590989 1.0
38799.47763874799 1.0
38801.244061586076 1.0
38803.01048442417 1.0
38804.77690726227 1.0
38806.543330100365 1.0
38808.309752938454 1.0
38810.07617577655 1.0
38811.84259861465 1.0
38813.60902145274 1.0
38815.37544429083 1.0
38817.14186712893 1.0
38818.908289967025 1.0
38820.67471280512 1.0
38822.44113564321 1.0
38824.20755848131 1.0
38825.9739813194 1.0
38827.7404041575 1.0
38829.506826995595 1.0
38831.273249833685 1.0
38833.03967267178 1.0
38834.80609550988 1.0
38836.57251834797 1.0
38838.33894118606 1.0
38840.10536402416 1.0
38841.871786862255 1.0
38843.63820970035 1.0
38845.40463253844 1.0
38847.17105537654 1.0
38848.93747821463 1.0
38850.70390105273 1.0
38852.47032389082 1.0
38854.236746728915 1.0
38856.00316956701 1.0
38857.76959240511 1.0
38859.5360152432 1.0
38861.30243808129 1.0
38863.06886091939 1.0
38864.835283757486 1.0
38866.60170659558 1.0
38868.36812943367 1.0
38870.13455227177 1.0
38871.900975109864 1.0
38873.66739794796 1.0
38875.43382078605 1.0
38877.200243624146 1.0
38878.96666646224 1.0
38880.73308930034 1.0
38882.49951213843 1.0
38884.26593497652 1.0
38886.03235781462 1.0
38887.798780652716 1.0
38889.565203490805 1.0
38891.3316263289 1.0
38893.098049167 1.0
38894.864472005094 1.0
38896.63089484318 1.0
38898.39731768128 1.0
38900.163740519376 1.0
38901.93016335747 1.0
38903.69658619557 1.0
38905.46300903366 1.0
38907.229431871754 1.0
38908.99585470985 1.0
38910.76227754795 1.0
38912.528700386036 1.0
38914.29512322413 1.0
38916.06154606223 1.0
38917.827968900325 1.0
38919.594391738414 1.0
38921.36081457651 1.0
38923.12723741461 1.0
38924.8936602527 1.0
38926.66008309079 1.0
38928.42650592889 1.0
38930.192928766985 1.0
38931.95935160508 1.0
38933.72577444318 1.0
38935.492197281266 1.0
38937.25862011936 1.0
38939.02504295746 1.0
38940.791465795555 1.0
38942.557888633644 1.0
38944.32431147174 1.0
38946.09073430984 1.0
38947.85715714793 1.0
38949.62357998602 1.0
38951.39000282412 1.0
38953.156425662215 1.0
38954.92284850031 1.0
38956.6892713384 1.0
38958.4556941765 1.0
38960.22211701459 1.0
38961.98853985269 1.0
38963.75496269078 1.0
38965.521385528875 1.0
38967.28780836697 1.0
38969.05423120507 1.0
38970.820654043164 1.0
38972.58707688125 1.0
38974.35349971935 1.0
38976.119922557446 1.0
38977.88634539554 1.0
38979.65276823363 1.0
38981.41919107173 1.0
38983.18561390982 1.0
38984.95203674792 1.0
38986.71845958601 1.0
38988.484882424105 1.0
38990.2513052622 1.0
38992.0177281003 1.0
38993.78415093839 1.0
38995.55057377648 1.0
38997.31699661458 1.0
38999.083419452676 1.0
39000.849842290765 1.0
39002.61626512886 1.0
39004.38268796696 1.0
39006.149110805054 1.0
39007.91553364315 1.0
39009.68195648124 1.0
39011.448379319336 1.0
39013.21480215743 1.0
39014.98122499553 1.0
39016.74764783362 1.0
39018.514070671714 1.0
39020.28049350981 1.0
39022.04691634791 1.0
39023.813339185996 1.0
39025.57976202409 1.0
39027.34618486219 1.0
39029.112607700285 1.0
39030.87903053837 1.0
39032.64545337647 1.0
39034.411876214566 1.0
39036.17829905266 1.0
39037.94472189076 1.0
39039.71114472885 0.0
39041.477567566944 0.0
