lambda transmission
12854.0172612874 0.0
12855.604568926483 0.0
12857.191876565565 1.0
12858.779184204646 1.0
12860.36649184373 1.0
12861.953799482812 1.0
12863.541107121893 1.0
12865.128414760975 1.0
12866.715722400058 1.0
12868.30303003914 1.0
12869.890337678222 1.0
12871.477645317304 1.0
12873.064952956387 1.0
12874.652260595469 1.0
12876.23956823455 1.0
12877.826875873632 1.0
12879.414183512716 1.0
12881.001491151797 1.0
12882.588798790879 1.0
12884.17610642996 1.0
12885.763414069044 1.0
12887.350721708126 1.0
12888.938029347208 1.0
12890.52533698629 1.0
12892.112644625373 1.0
12893.699952264455 1.0
12895.287259903536 1.0
12896.874567542618 1.0
12898.461875181702 1.0
12900.049182820783 1.0
12901.636490459865 1.0
12903.223798098947 1.0
12904.81110573803 1.0
12906.398413377112 1.0
12907.985721016194 1.0
12909.573028655275 1.0
12911.160336294359 1.0
12912.74764393344 1.0
12914.334951572522 1.0
12915.922259211606 1.0
12917.509566850687 1.0
12919.09687448977 1.0
12920.68418212885 1.0
12922.271489767934 1.0
12923.858797407016 1.0
12925.446105046098 1.0
12927.03341268518 1.0
12928.620720324263 1.0
12930.208027963345 1.0
12931.795335602426 1.0
12933.382643241508 1.0
12934.969950880592 1.0
12936.557258519673 1.0
12938.144566158755 1.0
12939.731873797837 1.0
12941.31918143692 1.0
12942.906489076002 1.0
12944.493796715084 1.0
12946.081104354165 1.0
12947.668411993249 1.0
12949.25571963233 1.0
12950.843027271412 1.0
12952.430334910494 1.0
12954.017642549577 1.0
12955.60495018866 1.0
12957.19225782774 1.0
12958.779565466823 1.0
12960.366873105906 1.0
12961.954180744988 1.0
12963.54148838407 1.0
12965.128796023153 1.0
12966.716103662235 1.0
12968.303411301316 1.0
12969.890718940398 1.0
12971.478026579482 1.0
12973.065334218563 1.0
12974.652641857645 1.0
12976.239949496727 1.0
12977.82725713581 1.0
12979.414564774892 1.0
12981.001872413974 1.0
12982.589180053055 1.0
12984.176487692139 1.0
12985.76379533122 1.0
12987.351102970302 1.0
12988.938410609384 1.0
12990.525718248467 1.0
12992.11302588755 1.0
12993.70033352663 1.0
12995.287641165713 1.0
12996.874948804796 1.0
12998.462256443878 1.0
13000.04956408296 1.0
13001.636871722041 1.0
13003.224179361125 1.0
13004.811487000206 1.0
13006.398794639288 1.0
13007.98610227837 1.0
13009.573409917453 1.0
13011.160717556535 1.0
13012.748025195617 1.0
13014.335332834698 1.0
13015.922640473782 1.0
13017.509948112864 1.0
13019.097255751945 1.0
13020.684563391029 1.0
13022.27187103011 1.0
13023.859178669192 1.0
13025.446486308274 1.0
13027.033793947357 1.0
13028.62110158644 1.0
13030.20840922552 1.0
13031.795716864603 1.0
13033.383024503686 1.0
13034.970332142768 1.0
13036.55763978185 1.0
13038.144947420931 1.0
13039.732255060015 1.0
13041.319562699096 1.0
13042.906870338178 1.0
13044.49417797726 1.0
13046.081485616343 1.0
13047.668793255425 1.0
13049.256100894507 1.0
13050.843408533588 1.0
13052.430716172672 1.0
13054.018023811754 1.0
13055.605331450835 1.0
13057.192639089917 1.0
13058.779946729 1.0
13060.367254368082 1.0
13061.954562007164 1.0
13063.541869646246 1.0
13065.12917728533 1.0
13066.71648492441 1.0
13068.303792563493 1.0
13069.891100202574 1.0
13071.478407841658 1.0
13073.06571548074 1.0
13074.653023119821 1.0
13076.240330758905 1.0
13077.827638397986 1.0
13079.414946037068 1.0
13081.00225367615 1.0
13082.589561315233 1.0
13084.176868954315 1.0
13085.764176593397 1.0
13087.351484232478 1.0
13088.938791871562 1.0
13090.526099510644 1.0
13092.113407149725 1.0
13093.700714788807 1.0
13095.28802242789 1.0
13096.875330066972 1.0
13098.462637706054 1.0
13100.049945345136 1.0
13101.63725298422 1.0
13103.224560623301 1.0
13104.811868262383 1.0
13106.399175901464 1.0
13107.986483540548 1.0
13109.57379117963 1.0
13111.161098818711 1.0
13112.748406457793 1.0
13114.335714096876 1.0
13115.923021735958 1.0
13117.51032937504 1.0
13119.097637014122 1.0
13120.684944653205 1.0
13122.272252292287 1.0
13123.859559931368 1.0
13125.446867570452 1.0
13127.034175209534 1.0
13128.621482848615 1.0
13130.208790487697 1.0
13131.79609812678 1.0
13133.383405765862 1.0
13134.970713404944 1.0
13136.558021044026 1.0
13138.14532868311 1.0
13139.732636322191 1.0
13141.319943961273 1.0
13142.907251600354 1.0
13144.494559239438 1.0
13146.08186687852 1.0
13147.669174517601 1.0
13149.256482156683 1.0
13150.843789795766 1.0
13152.431097434848 1.0
13154.01840507393 1.0
13155.605712713012 1.0
13157.193020352095 1.0
13158.780327991177 1.0
13160.367635630259 1.0
13161.95494326934 1.0
13163.542250908424 1.0
13165.129558547505 1.0
13166.716866186587 1.0
13168.304173825669 1.0
13169.891481464752 1.0
13171.478789103834 1.0
13173.066096742916 1.0
13174.653404382 1.0
13176.240712021081 0.0
13177.828019660163 0.0
