lambda transmission
8308.125278152627 0.0
8309.151225951857 0.0
8310.177173751084 1.0
8311.203121550312 1.0
8312.229069349542 1.0
8313.25501714877 1.0
8314.280964947999 1.0
8315.306912747226 1.0
8316.332860546456 1.0
8317.358808345683 1.0
8318.384756144913 1.0
8319.41070394414 1.0
8320.43665174337 1.0
8321.462599542598 1.0
8322.488547341827 1.0
8323.514495141055 1.0
8324.540442940284 1.0
8325.566390739512 1.0
8326.592338538741 1.0
8327.618286337969 1.0
8328.644234137199 1.0
8329.670181936426 1.0
8330.696129735656 1.0
8331.722077534883 1.0
8332.748025334113 1.0
8333.77397313334 1.0
8334.79992093257 1.0
8335.825868731798 1.0
8336.851816531027 1.0
8337.877764330255 1.0
8338.903712129484 1.0
8339.929659928712 1.0
8340.95560772794 1.0
8341.981555527169 1.0
8343.007503326397 1.0
8344.033451125626 1.0
8345.059398924854 1.0
8346.085346724083 1.0
8347.11129452331 1.0
8348.13724232254 1.0
8349.163190121768 1.0
8350.189137920997 1.0
8351.215085720225 1.0
8352.241033519455 1.0
8353.266981318682 1.0
8354.292929117912 1.0
8355.31887691714 1.0
8356.344824716369 1.0
8357.370772515596 1.0
8358.396720314826 1.0
8359.422668114054 1.0
8360.448615913283 1.0
8361.47456371251 1.0
8362.50051151174 1.0
8363.526459310968 1.0
8364.552407110197 1.0
8365.578354909425 1.0
8366.604302708654 1.0
8367.630250507882 1.0
8368.656198307111 1.0
8369.68214610634 1.0
8370.708093905567 1.0
8371.734041704796 1.0
8372.759989504024 1.0
8373.785937303253 1.0
8374.811885102481 1.0
8375.83783290171 1.0
8376.863780700938 1.0
8377.889728500168 1.0
8378.915676299395 1.0
8379.941624098625 1.0
8380.967571897852 1.0
8381.993519697082 1.0
8383.01946749631 1.0
8384.045415295539 1.0
8385.071363094767 1.0
8386.097310893996 1.0
8387.123258693224 1.0
8388.149206492453 1.0
8389.17515429168 1.0
8390.20110209091 1.0
8391.227049890138 1.0
8392.252997689367 1.0
8393.278945488595 1.0
8394.304893287825 1.0
8395.330841087052 1.0
8396.356788886282 1.0
8397.38273668551 1.0
8398.408684484737 1.0
8399.434632283966 1.0
8400.460580083194 1.0
8401.486527882424 1.0
8402.512475681651 1.0
8403.53842348088 1.0
8404.564371280108 1.0
8405.590319079338 1.0
8406.616266878566 1.0
8407.642214677795 1.0
8408.668162477023 1.0
8409.694110276252 1.0
8410.72005807548 1.0
8411.74600587471 1.0
8412.771953673937 1.0
8413.797901473166 1.0
8414.823849272394 1.0
8415.849797071623 1.0
8416.875744870851 1.0
8417.90169267008 1.0
8418.927640469308 1.0
8419.953588268538 1.0
8420.979536067765 1.0
8422.005483866995 1.0
8423.031431666222 1.0
8424.057379465452 1.0
8425.08332726468 1.0
8426.109275063909 1.0
8427.135222863137 1.0
8428.161170662364 1.0
8429.187118461594 1.0
8430.213066260822 1.0
8431.239014060051 1.0
8432.264961859279 1.0
8433.290909658508 1.0
8434.316857457736 1.0
8435.342805256965 1.0
8436.368753056193 1.0
8437.394700855422 1.0
8438.42064865465 1.0
8439.44659645388 1.0
8440.472544253107 1.0
8441.498492052337 1.0
8442.524439851564 1.0
8443.550387650794 1.0
8444.576335450021 1.0
8445.60228324925 1.0
8446.628231048478 1.0
8447.654178847708 1.0
8448.680126646936 1.0
8449.706074446165 1.0
8450.732022245393 1.0
8451.757970044622 1.0
8452.78391784385 1.0
8453.80986564308 1.0
8454.835813442307 1.0
8455.861761241536 1.0
8456.887709040764 1.0
8457.913656839992 1.0
8458.939604639221 1.0
8459.965552438449 1.0
8460.991500237678 1.0
8462.017448036906 1.0
8463.043395836135 1.0
8464.069343635363 1.0
8465.095291434593 1.0
8466.12123923382 1.0
8467.14718703305 1.0
8468.173134832277 1.0
8469.199082631507 1.0
8470.225030430734 1.0
8471.250978229964 1.0
8472.276926029192 1.0
8473.302873828421 1.0
8474.328821627649 1.0
8475.354769426878 1.0
8476.380717226106 1.0
8477.406665025335 1.0
8478.432612824563 1.0
8479.458560623792 1.0
8480.48450842302 1.0
8481.51045622225 1.0
8482.536404021477 1.0
8483.562351820707 1.0
8484.588299619934 1.0
8485.614247419162 1.0
8486.640195218391 1.0
8487.66614301762 1.0
8488.692090816849 1.0
8489.718038616076 1.0
8490.743986415306 1.0
8491.769934214533 1.0
8492.795882013763 1.0
8493.82182981299 1.0
8494.84777761222 1.0
8495.873725411448 1.0
8496.899673210677 1.0
8497.925621009905 1.0
8498.951568809134 1.0
8499.977516608362 1.0
8501.003464407591 1.0
8502.029412206819 1.0
8503.055360006048 1.0
8504.081307805276 1.0
8505.107255604506 1.0
8506.133203403733 1.0
8507.159151202963 1.0
8508.18509900219 1.0
8509.21104680142 1.0
8510.236994600647 1.0
8511.262942399877 1.0
8512.288890199105 1.0
8513.314837998334 1.0
8514.340785797562 1.0
8515.36673359679 1.0
8516.392681396019 0.0
8517.418629195246 0.0
