lambda transmission
11199.160143885327 0.0
11200.543097718852 0.0
11201.926051552377 1.0
11203.309005385901 1.0
11204.691959219426 1.0
11206.074913052951 1.0
11207.457866886476 1.0
11208.840820720001 1.0
11210.223774553526 1.0
11211.60672838705 1.0
11212.989682220576 1.0
11214.372636054102 1.0
11215.755589887627 1.0
11217.138543721152 1.0
11218.521497554677 1.0
11219.904451388202 1.0
11221.287405221727 1.0
11222.670359055252 1.0
11224.053312888776 1.0
11225.436266722301 1.0
11226.819220555826 1.0
11228.202174389351 1.0
11229.585128222876 1.0
11230.9680820564 1.0
11232.351035889926 1.0
11233.73398972345 1.0
11235.116943556975 1.0
11236.4998973905 1.0
11237.882851224025 1.0
11239.265805057552 1.0
11240.648758891077 1.0
11242.031712724602 1.0
11243.414666558127 1.0
11244.797620391651 1.0
11246.180574225176 1.0
11247.563528058701 1.0
11248.946481892226 1.0
11250.329435725751 1.0
11251.712389559276 1.0
11253.0953433928 1.0
11254.478297226326 1.0
11255.86125105985 1.0
11257.244204893375 1.0
11258.6271587269 1.0
11260.010112560425 1.0
11261.39306639395 1.0
11262.776020227477 1.0
11264.158974061002 1.0
11265.541927894526 1.0
11266.924881728051 1.0
11268.307835561576 1.0
11269.690789395101 1.0
11271.073743228626 1.0
11272.45669706215 1.0
11273.839650895676 1.0
11275.2226047292 1.0
11276.605558562725 1.0
11277.98851239625 1.0
11279.371466229775 1.0
11280.7544200633 1.0
11282.137373896825 1.0
11283.52032773035 1.0
11284.903281563875 1.0
11286.286235397401 1.0
11287.669189230926 1.0
11289.052143064451 1.0
11290.435096897976 1.0
11291.818050731501 1.0
11293.201004565026 1.0
11294.58395839855 1.0
11295.966912232076 1.0
11297.3498660656 1.0
11298.732819899125 1.0
11300.11577373265 1.0
11301.498727566175 1.0
11302.8816813997 1.0
11304.264635233225 1.0
11305.64758906675 1.0
11307.030542900275 1.0
11308.4134967338 1.0
11309.796450567326 1.0
11311.179404400851 1.0
11312.562358234376 1.0
11313.9453120679 1.0
11315.328265901426 1.0
11316.71121973495 1.0
11318.094173568476 1.0
11319.477127402 1.0
11320.860081235525 1.0
11322.24303506905 1.0
11323.625988902575 1.0
11325.0089427361 1.0
11326.391896569625 1.0
11327.77485040315 1.0
11329.157804236675 1.0
11330.5407580702 1.0
11331.923711903724 1.0
11333.30666573725 1.0
11334.689619570776 1.0
11336.0725734043 1.0
11337.455527237826 1.0
11338.83848107135 1.0
11340.221434904875 1.0
11341.6043887384 1.0
11342.987342571925 1.0
11344.37029640545 1.0
11345.753250238975 1.0
11347.1362040725 1.0
11348.519157906025 1.0
11349.90211173955 1.0
11351.285065573074 1.0
11352.6680194066 1.0
11354.050973240124 1.0
11355.43392707365 1.0
11356.816880907174 1.0
11358.1998347407 1.0
11359.582788574226 1.0
11360.96574240775 1.0
11362.348696241275 1.0
11363.7316500748 1.0
11365.114603908325 1.0
11366.49755774185 1.0
11367.880511575375 1.0
11369.2634654089 1.0
11370.646419242425 1.0
11372.02937307595 1.0
11373.412326909474 1.0
11374.795280743 1.0
11376.178234576524 1.0
11377.561188410049 1.0
11378.944142243574 1.0
11380.327096077099 1.0
11381.710049910624 1.0
11383.09300374415 1.0
11384.475957577675 1.0
11385.8589114112 1.0
11387.241865244725 1.0
11388.62481907825 1.0
11390.007772911775 1.0
11391.3907267453 1.0
11392.773680578824 1.0
11394.15663441235 1.0
11395.539588245874 1.0
11396.9225420794 1.0
11398.305495912924 1.0
11399.688449746449 1.0
11401.071403579974 1.0
11402.454357413499 1.0
11403.837311247024 1.0
11405.220265080548 1.0
11406.603218914075 1.0
11407.9861727476 1.0
11409.369126581125 1.0
11410.75208041465 1.0
11412.135034248175 1.0
11413.5179880817 1.0
11414.900941915224 1.0
11416.28389574875 1.0
11417.666849582274 1.0
11419.049803415799 1.0
11420.432757249324 1.0
11421.815711082849 1.0
11423.198664916374 1.0
11424.581618749899 1.0
11425.964572583423 1.0
11427.347526416948 1.0
11428.730480250473 1.0
11430.113434084 1.0
11431.496387917525 1.0
11432.87934175105 1.0
11434.262295584575 1.0
11435.6452494181 1.0
11437.028203251624 1.0
11438.41115708515 1.0
11439.794110918674 1.0
11441.177064752199 1.0
11442.560018585724 1.0
11443.942972419249 1.0
11445.325926252774 1.0
11446.708880086298 1.0
11448.091833919823 1.0
11449.474787753348 1.0
11450.857741586873 1.0
11452.240695420398 1.0
11453.623649253925 1.0
11455.00660308745 1.0
11456.389556920974 1.0
11457.7725107545 1.0
11459.155464588024 1.0
11460.538418421549 1.0
11461.921372255074 1.0
11463.304326088599 1.0
11464.687279922124 1.0
11466.070233755649 1.0
11467.453187589173 1.0
11468.836141422698 1.0
11470.219095256223 1.0
11471.602049089748 1.0
11472.985002923273 1.0
11474.367956756798 1.0
11475.750910590323 1.0
11477.13386442385 1.0
11478.516818257374 1.0
11479.8997720909 0.0
11481.282725924424 0.0
