lambda transmission
38350.596917067516 0.0
38352.348245815214 0.0
38354.09957456291 1.0
38355.85090331061 1.0
38357.60223205831 1.0
38359.353560806005 1.0
38361.1048895537 1.0
38362.85621830139 1.0
38364.60754704909 1.0
38366.35887579679 1.0
38368.110204544486 1.0
38369.86153329218 1.0
38371.61286203988 1.0
38373.36419078758 1.0
38375.11551953528 1.0
38376.866848282974 1.0
38378.61817703067 1.0
38380.36950577836 1.0
38382.12083452606 1.0
38383.87216327376 1.0
38385.623492021456 1.0
38387.37482076915 1.0
38389.12614951685 1.0
38390.87747826455 1.0
38392.62880701225 1.0
38394.380135759944 1.0
38396.131464507635 1.0
38397.88279325533 1.0
38399.63412200303 1.0
38401.38545075073 1.0
38403.136779498425 1.0
38404.88810824612 1.0
38406.63943699382 1.0
38408.39076574152 1.0
38410.142094489216 1.0
38411.893423236914 1.0
38413.644751984604 1.0
38415.3960807323 1.0
38417.14740948 1.0
38418.8987382277 1.0
38420.650066975395 1.0
38422.40139572309 1.0
38424.15272447079 1.0
38425.90405321849 1.0
38427.655381966186 1.0
38429.406710713876 1.0
38431.158039461574 1.0
38432.90936820927 1.0
38434.66069695697 1.0
38436.41202570467 1.0
38438.163354452365 1.0
38439.91468320006 1.0
38441.66601194776 1.0
38443.41734069546 1.0
38445.168669443156 1.0
38446.919998190846 1.0
38448.671326938544 1.0
38450.42265568624 1.0
38452.17398443394 1.0
38453.92531318164 1.0
38455.676641929334 1.0
38457.42797067703 1.0
38459.17929942473 1.0
38460.93062817243 1.0
38462.681956920125 1.0
38464.433285667816 1.0
38466.18461441551 1.0
38467.93594316321 1.0
38469.68727191091 1.0
38471.43860065861 1.0
38473.189929406304 1.0
38474.941258154 1.0
38476.6925869017 1.0
38478.4439156494 1.0
38480.19524439709 1.0
38481.946573144785 1.0
38483.69790189248 1.0
38485.44923064018 1.0
38487.20055938788 1.0
38488.951888135576 1.0
38490.703216883274 1.0
38492.45454563097 1.0
38494.20587437867 1.0
38495.95720312637 1.0
38497.70853187406 1.0
38499.459860621755 1.0
38501.21118936945 1.0
38502.96251811715 1.0
38504.71384686485 1.0
38506.465175612546 1.0
38508.21650436024 1.0
38509.96783310794 1.0
38511.71916185564 1.0
38513.47049060333 1.0
38515.22181935103 1.0
38516.973148098725 1.0
38518.72447684642 1.0
38520.47580559412 1.0
38522.22713434182 1.0
38523.978463089516 1.0
38525.72979183721 1.0
38527.48112058491 1.0
38529.23244933261 1.0
38530.9837780803 1.0
38532.735106828 1.0
38534.486435575694 1.0
38536.23776432339 1.0
38537.98909307109 1.0
38539.74042181879 1.0
38541.491750566485 1.0
38543.24307931418 1.0
38544.99440806188 1.0
38546.74573680957 1.0
38548.49706555727 1.0
38550.24839430497 1.0
38551.999723052664 1.0
38553.75105180036 1.0
38555.50238054806 1.0
38557.25370929576 1.0
38559.005038043455 1.0
38560.75636679115 1.0
38562.50769553885 1.0
38564.25902428654 1.0
38566.01035303424 1.0
38567.761681781936 1.0
38569.513010529634 1.0
38571.26433927733 1.0
38573.01566802503 1.0
38574.76699677273 1.0
38576.518325520425 1.0
38578.26965426812 1.0
38580.02098301581 1.0
38581.77231176351 1.0
38583.52364051121 1.0
38585.274969258906 1.0
38587.0262980066 1.0
38588.7776267543 1.0
38590.528955502 1.0
38592.2802842497 1.0
38594.031612997394 1.0
38595.78294174509 1.0
38597.53427049278 1.0
38599.28559924048 1.0
38601.03692798818 1.0
38602.788256735876 1.0
38604.53958548357 1.0
38606.29091423127 1.0
38608.04224297897 1.0
38609.79357172667 1.0
38611.544900474364 1.0
38613.29622922206 1.0
38615.04755796975 1.0
38616.79888671745 1.0
38618.55021546515 1.0
38620.301544212845 1.0
38622.05287296054 1.0
38623.80420170824 1.0
38625.55553045594 1.0
38627.306859203636 1.0
38629.058187951334 1.0
38630.809516699024 1.0
38632.56084544672 1.0
38634.31217419442 1.0
38636.06350294212 1.0
38637.814831689815 1.0
38639.56616043751 1.0
38641.31748918521 1.0
38643.06881793291 1.0
38644.820146680606 1.0
38646.5714754283 1.0
38648.322804175994 1.0
38650.07413292369 1.0
38651.82546167139 1.0
38653.57679041909 1.0
38655.328119166785 1.0
38657.07944791448 1.0
38658.83077666218 1.0
38660.58210540988 1.0
38662.333434157576 1.0
38664.084762905266 1.0
38665.836091652964 1.0
38667.58742040066 1.0
38669.33874914836 1.0
38671.09007789606 1.0
38672.841406643754 1.0
38674.59273539145 1.0
38676.34406413915 1.0
38678.09539288685 1.0
38679.846721634545 1.0
38681.598050382236 1.0
38683.34937912993 1.0
38685.10070787763 1.0
38686.85203662533 1.0
38688.60336537303 1.0
38690.354694120724 1.0
38692.10602286842 1.0
38693.85735161612 1.0
38695.60868036382 1.0
38697.36000911151 1.0
38699.111337859205 1.0
38700.8626666069 1.0
38702.6139953546 1.0
38704.3653241023 1.0
38706.116652849996 0.0
38707.867981597694 0.0
