lambda transmission
15096.208076953548 0.0
15098.072266639514 0.0
15099.93645632548 1.0
15101.800646011447 1.0
15103.664835697413 1.0
15105.52902538338 1.0
15107.393215069345 1.0
15109.257404755312 1.0
15111.121594441276 1.0
15112.985784127242 1.0
15114.849973813209 1.0
15116.714163499175 1.0
15118.578353185141 1.0
15120.442542871107 1.0
15122.306732557074 1.0
15124.17092224304 1.0
15126.035111929006 1.0
15127.899301614973 1.0
15129.763491300939 1.0
15131.627680986905 1.0
15133.49187067287 1.0
15135.356060358836 1.0
15137.220250044802 1.0
15139.084439730768 1.0
15140.948629416735 1.0
15142.8128191027 1.0
15144.677008788667 1.0
15146.541198474633 1.0
15148.4053881606 1.0
15150.269577846566 1.0
15152.133767532532 1.0
15153.997957218497 1.0
15155.862146904463 1.0
15157.72633659043 1.0
15159.590526276395 1.0
15161.454715962362 1.0
15163.318905648328 1.0
15165.183095334294 1.0
15167.04728502026 1.0
15168.911474706227 1.0
15170.775664392193 1.0
15172.63985407816 1.0
15174.504043764126 1.0
15176.36823345009 1.0
15178.232423136056 1.0
15180.096612822023 1.0
15181.960802507989 1.0
15183.824992193955 1.0
15185.689181879921 1.0
15187.553371565888 1.0
15189.417561251854 1.0
15191.28175093782 1.0
15193.145940623786 1.0
15195.010130309753 1.0
15196.874319995717 1.0
15198.738509681683 1.0
15200.60269936765 1.0
15202.466889053616 1.0
15204.331078739582 1.0
15206.195268425548 1.0
15208.059458111515 1.0
15209.923647797481 1.0
15211.787837483447 1.0
15213.652027169413 1.0
15215.51621685538 1.0
15217.380406541346 1.0
15219.24459622731 1.0
15221.108785913277 1.0
15222.972975599243 1.0
15224.83716528521 1.0
15226.701354971176 1.0
15228.565544657142 1.0
15230.429734343108 1.0
15232.293924029074 1.0
15234.15811371504 1.0
15236.022303401007 1.0
15237.886493086973 1.0
15239.750682772938 1.0
15241.614872458904 1.0
15243.47906214487 1.0
15245.343251830836 1.0
15247.207441516803 1.0
15249.071631202769 1.0
15250.935820888735 1.0
15252.800010574701 1.0
15254.664200260668 1.0
15256.528389946634 1.0
15258.3925796326 1.0
15260.256769318567 1.0
15262.120959004531 1.0
15263.985148690497 1.0
15265.849338376463 1.0
15267.71352806243 1.0
15269.577717748396 1.0
15271.441907434362 1.0
15273.306097120329 1.0
15275.170286806295 1.0
15277.034476492261 1.0
15278.898666178227 1.0
15280.762855864194 1.0
15282.627045550158 1.0
15284.491235236124 1.0
15286.35542492209 1.0
15288.219614608057 1.0
15290.083804294023 1.0
15291.94799397999 1.0
15293.812183665956 1.0
15295.676373351922 1.0
15297.540563037888 1.0
15299.404752723854 1.0
15301.26894240982 1.0
15303.133132095787 1.0
15304.997321781751 1.0
15306.861511467718 1.0
15308.725701153684 1.0
15310.58989083965 1.0
15312.454080525617 1.0
15314.318270211583 1.0
15316.182459897549 1.0
15318.046649583515 1.0
15319.910839269482 1.0
15321.775028955448 1.0
15323.639218641414 1.0
15325.503408327379 1.0
15327.367598013345 1.0
15329.231787699311 1.0
15331.095977385277 1.0
15332.960167071244 1.0
15334.82435675721 1.0
15336.688546443176 1.0
15338.552736129142 1.0
15340.416925815109 1.0
15342.281115501075 1.0
15344.145305187041 1.0
15346.009494873007 1.0
15347.873684558972 1.0
15349.737874244938 1.0
15351.602063930904 1.0
15353.46625361687 1.0
15355.330443302837 1.0
15357.194632988803 1.0
15359.05882267477 1.0
15360.923012360736 1.0
15362.787202046702 1.0
15364.651391732668 1.0
15366.515581418635 1.0
15368.379771104599 1.0
15370.243960790565 1.0
15372.108150476532 1.0
15373.972340162498 1.0
15375.836529848464 1.0
15377.70071953443 1.0
15379.564909220397 1.0
15381.429098906363 1.0
15383.29328859233 1.0
15385.157478278295 1.0
15387.021667964262 1.0
15388.885857650228 1.0
15390.750047336192 1.0
15392.614237022159 1.0
15394.478426708125 1.0
15396.342616394091 1.0
15398.206806080058 1.0
15400.070995766024 1.0
15401.93518545199 1.0
15403.799375137956 1.0
15405.663564823923 1.0
15407.527754509889 1.0
15409.391944195855 1.0
15411.25613388182 1.0
15413.120323567786 1.0
15414.984513253752 1.0
15416.848702939718 1.0
15418.712892625685 1.0
15420.57708231165 1.0
15422.441271997617 1.0
15424.305461683583 1.0
15426.16965136955 1.0
15428.033841055516 1.0
15429.898030741482 1.0
15431.762220427448 1.0
15433.626410113413 1.0
15435.49059979938 1.0
15437.354789485345 1.0
15439.218979171312 1.0
15441.083168857278 1.0
15442.947358543244 1.0
15444.81154822921 1.0
15446.675737915177 1.0
15448.539927601143 1.0
15450.40411728711 1.0
15452.268306973076 1.0
15454.13249665904 1.0
15455.996686345006 1.0
15457.860876030973 1.0
15459.725065716939 1.0
15461.589255402905 1.0
15463.453445088871 1.0
15465.317634774838 1.0
15467.181824460804 1.0
15469.04601414677 1.0
15470.910203832736 1.0
15472.774393518703 1.0
15474.638583204669 0.0
15476.502772890633 0.0
