lambda transmission
12562.130715090881 0.0
12563.681978454068 0.0
12565.233241817255 1.0
12566.784505180443 1.0
12568.33576854363 1.0
12569.887031906817 1.0
12571.438295270005 1.0
12572.989558633191 1.0
12574.54082199638 1.0
12576.092085359567 1.0
12577.643348722753 1.0
12579.194612085941 1.0
12580.745875449129 1.0
12582.297138812315 1.0
12583.848402175503 1.0
12585.39966553869 1.0
12586.950928901879 1.0
12588.502192265065 1.0
12590.053455628253 1.0
12591.60471899144 1.0
12593.155982354627 1.0
12594.707245717815 1.0
12596.258509081003 1.0
12597.809772444189 1.0
12599.361035807377 1.0
12600.912299170564 1.0
12602.46356253375 1.0
12604.014825896938 1.0
12605.566089260126 1.0
12607.117352623312 1.0
12608.6686159865 1.0
12610.219879349688 1.0
12611.771142712874 1.0
12613.322406076062 1.0
12614.87366943925 1.0
12616.424932802436 1.0
12617.976196165624 1.0
12619.527459528812 1.0
12621.078722891998 1.0
12622.629986255186 1.0
12624.181249618374 1.0
12625.73251298156 1.0
12627.283776344748 1.0
12628.835039707936 1.0
12630.386303071124 1.0
12631.93756643431 1.0
12633.488829797498 1.0
12635.040093160686 1.0
12636.591356523872 1.0
12638.14261988706 1.0
12639.693883250247 1.0
12641.245146613433 1.0
12642.796409976621 1.0
12644.34767333981 1.0
12645.898936702995 1.0
12647.450200066183 1.0
12649.001463429371 1.0
12650.552726792557 1.0
12652.103990155745 1.0
12653.655253518933 1.0
12655.20651688212 1.0
12656.757780245307 1.0
12658.309043608495 1.0
12659.860306971681 1.0
12661.411570334869 1.0
12662.962833698057 1.0
12664.514097061243 1.0
12666.06536042443 1.0
12667.616623787619 1.0
12669.167887150805 1.0
12670.719150513993 1.0
12672.27041387718 1.0
12673.821677240368 1.0
12675.372940603555 1.0
12676.924203966742 1.0
12678.47546732993 1.0
12680.026730693116 1.0
12681.577994056304 1.0
12683.129257419492 1.0
12684.680520782678 1.0
12686.231784145866 1.0
12687.783047509054 1.0
12689.33431087224 1.0
12690.885574235428 1.0
12692.436837598616 1.0
12693.988100961802 1.0
12695.53936432499 1.0
12697.090627688178 1.0
12698.641891051364 1.0
12700.193154414552 1.0
12701.74441777774 1.0
12703.295681140926 1.0
12704.846944504114 1.0
12706.398207867302 1.0
12707.949471230488 1.0
12709.500734593676 1.0
12711.051997956863 1.0
12712.60326132005 1.0
12714.154524683237 1.0
12715.705788046425 1.0
12717.257051409613 1.0
12718.8083147728 1.0
12720.359578135987 1.0
12721.910841499175 1.0
12723.462104862361 1.0
12725.01336822555 1.0
12726.564631588737 1.0
12728.115894951923 1.0
12729.667158315111 1.0
12731.218421678299 1.0
12732.769685041485 1.0
12734.320948404673 1.0
12735.87221176786 1.0
12737.423475131047 1.0
12738.974738494235 1.0
12740.526001857423 1.0
12742.077265220609 1.0
12743.628528583797 1.0
12745.179791946985 1.0
12746.73105531017 1.0
12748.282318673359 1.0
12749.833582036546 1.0
12751.384845399733 1.0
12752.93610876292 1.0
12754.487372126108 1.0
12756.038635489294 1.0
12757.589898852482 1.0
12759.14116221567 1.0
12760.692425578858 1.0
12762.243688942044 1.0
12763.794952305232 1.0
12765.34621566842 1.0
12766.897479031606 1.0
12768.448742394794 1.0
12770.000005757982 1.0
12771.551269121168 1.0
12773.102532484356 1.0
12774.653795847544 1.0
12776.20505921073 1.0
12777.756322573918 1.0
12779.307585937106 1.0
12780.858849300292 1.0
12782.41011266348 1.0
12783.961376026667 1.0
12785.512639389854 1.0
12787.063902753041 1.0
12788.61516611623 1.0
12790.166429479415 1.0
12791.717692842603 1.0
12793.268956205791 1.0
12794.820219568977 1.0
12796.371482932165 1.0
12797.922746295353 1.0
12799.47400965854 1.0
12801.025273021727 1.0
12802.576536384915 1.0
12804.127799748103 1.0
12805.679063111289 1.0
12807.230326474477 1.0
12808.781589837665 1.0
12810.33285320085 1.0
12811.884116564039 1.0
12813.435379927227 1.0
12814.986643290413 1.0
12816.5379066536 1.0
12818.089170016789 1.0
12819.640433379975 1.0
12821.191696743163 1.0
12822.74296010635 1.0
12824.294223469537 1.0
12825.845486832724 1.0
12827.396750195912 1.0
12828.948013559098 1.0
12830.499276922286 1.0
12832.050540285474 1.0
12833.60180364866 1.0
12835.153067011848 1.0
12836.704330375036 1.0
12838.255593738222 1.0
12839.80685710141 1.0
12841.358120464598 1.0
12842.909383827784 1.0
12844.460647190972 1.0
12846.01191055416 1.0
12847.563173917348 1.0
12849.114437280534 1.0
12850.665700643722 1.0
12852.21696400691 1.0
12853.768227370096 1.0
12855.319490733284 1.0
12856.870754096472 1.0
12858.422017459658 1.0
12859.973280822845 1.0
12861.524544186033 1.0
12863.07580754922 1.0
12864.627070912407 1.0
12866.178334275595 1.0
12867.729597638781 1.0
12869.28086100197 1.0
12870.832124365157 1.0
12872.383387728343 1.0
12873.934651091531 1.0
12875.485914454719 1.0
12877.037177817905 0.0
12878.588441181093 0.0
