lambda transmission
42510.48520894665 0.0
42512.42650427997 0.0
42514.36779961328 1.0
42516.3090949466 1.0
42518.250390279914 1.0
42520.19168561323 1.0
42522.132980946546 1.0
42524.07427627986 1.0
42526.01557161318 1.0
42527.95686694649 1.0
42529.89816227981 1.0
42531.839457613125 1.0
42533.78075294644 1.0
42535.72204827976 1.0
42537.66334361307 1.0
42539.60463894639 1.0
42541.545934279704 1.0
42543.48722961302 1.0
42545.428524946336 1.0
42547.36982027965 1.0
42549.31111561297 1.0
42551.25241094628 1.0
42553.1937062796 1.0
42555.135001612914 1.0
42557.07629694623 1.0
42559.017592279546 1.0
42560.95888761286 1.0
42562.90018294618 1.0
42564.84147827949 1.0
42566.78277361281 1.0
42568.724068946125 1.0
42570.66536427944 1.0
42572.60665961276 1.0
42574.547954946065 1.0
42576.48925027938 1.0
42578.4305456127 1.0
42580.37184094601 1.0
42582.31313627933 1.0
42584.254431612644 1.0
42586.19572694596 1.0
42588.137022279276 1.0
42590.07831761259 1.0
42592.01961294591 1.0
42593.96090827922 1.0
42595.90220361254 1.0
42597.843498945855 1.0
42599.78479427917 1.0
42601.726089612486 1.0
42603.6673849458 1.0
42605.60868027912 1.0
42607.54997561243 1.0
42609.49127094575 1.0
42611.432566279065 1.0
42613.37386161238 1.0
42615.3151569457 1.0
42617.25645227901 1.0
42619.19774761233 1.0
42621.139042945644 1.0
42623.08033827896 1.0
42625.021633612276 1.0
42626.96292894559 1.0
42628.90422427891 1.0
42630.84551961222 1.0
42632.78681494554 1.0
42634.728110278855 1.0
42636.66940561217 1.0
42638.610700945486 1.0
42640.5519962788 1.0
42642.49329161212 1.0
42644.434586945434 1.0
42646.37588227875 1.0
42648.317177612065 1.0
42650.25847294538 1.0
42652.1997682787 1.0
42654.14106361201 1.0
42656.08235894533 1.0
42658.023654278644 1.0
42659.96494961196 1.0
42661.906244945276 1.0
42663.84754027859 1.0
42665.78883561191 1.0
42667.73013094522 1.0
42669.67142627854 1.0
42671.612721611855 1.0
42673.55401694517 1.0
42675.49531227849 1.0
42677.4366076118 1.0
42679.37790294512 1.0
42681.319198278434 1.0
42683.26049361175 1.0
42685.201788945065 1.0
42687.14308427838 1.0
42689.0843796117 1.0
42691.02567494501 1.0
42692.96697027833 1.0
42694.90826561164 1.0
42696.84956094495 1.0
42698.79085627827 1.0
42700.732151611584 1.0
42702.6734469449 1.0
42704.614742278216 1.0
42706.55603761153 1.0
42708.49733294485 1.0
42710.43862827816 1.0
42712.37992361148 1.0
42714.321218944795 1.0
42716.26251427811 1.0
42718.20380961143 1.0
42720.14510494474 1.0
42722.08640027806 1.0
42724.027695611374 1.0
42725.96899094469 1.0
42727.910286278006 1.0
42729.85158161132 1.0
42731.79287694464 1.0
42733.73417227795 1.0
42735.67546761127 1.0
42737.616762944584 1.0
42739.5580582779 1.0
42741.499353611216 1.0
42743.44064894453 1.0
42745.38194427785 1.0
42747.32323961116 1.0
42749.26453494448 1.0
42751.205830277795 1.0
42753.14712561111 1.0
42755.08842094443 1.0
42757.02971627774 1.0
42758.97101161106 1.0
42760.912306944374 1.0
42762.85360227769 1.0
42764.794897611006 1.0
42766.73619294432 1.0
42768.67748827764 1.0
42770.61878361095 1.0
42772.56007894427 1.0
42774.501374277585 1.0
42776.4426696109 1.0
42778.383964944216 1.0
42780.32526027753 1.0
42782.26655561085 1.0
42784.20785094416 1.0
42786.14914627748 1.0
42788.090441610795 1.0
42790.03173694411 1.0
42791.97303227743 1.0
42793.91432761074 1.0
42795.85562294406 1.0
42797.796918277374 1.0
42799.73821361069 1.0
42801.679508944006 1.0
42803.62080427732 1.0
42805.56209961064 1.0
42807.50339494395 1.0
42809.44469027727 1.0
42811.385985610585 1.0
42813.32728094389 1.0
42815.26857627721 1.0
42817.209871610525 1.0
42819.15116694384 1.0
42821.092462277156 1.0
42823.03375761047 1.0
42824.97505294379 1.0
42826.916348277104 1.0
42828.85764361042 1.0
42830.798938943735 1.0
42832.74023427705 1.0
42834.68152961037 1.0
42836.62282494368 1.0
42838.564120277 1.0
42840.505415610314 1.0
42842.44671094363 1.0
42844.388006276946 1.0
42846.32930161026 1.0
42848.27059694358 1.0
42850.21189227689 1.0
42852.15318761021 1.0
42854.094482943525 1.0
42856.03577827684 1.0
42857.97707361016 1.0
42859.91836894347 1.0
42861.85966427679 1.0
42863.800959610104 1.0
42865.74225494342 1.0
42867.683550276735 1.0
42869.62484561005 1.0
42871.56614094337 1.0
42873.50743627668 1.0
42875.44873161 1.0
42877.390026943314 1.0
42879.33132227663 1.0
42881.272617609946 1.0
42883.21391294326 1.0
42885.15520827658 1.0
42887.09650360989 1.0
42889.03779894321 1.0
42890.979094276525 1.0
42892.92038960984 1.0
42894.86168494316 1.0
42896.80298027647 1.0
42898.74427560979 1.0
42900.685570943104 1.0
42902.62686627642 1.0
42904.568161609735 0.0
42906.50945694305 0.0
