lambda transmission
15794.181200362429 0.0
15801.988506937003 0.0
15809.795813511577 1.0
15817.60312008615 1.0
15825.410426660725 1.0
15833.217733235299 1.0
15841.02503980987 1.0
15848.832346384444 1.0
15856.639652959018 1.0
15864.446959533592 1.0
15872.254266108166 1.0
15880.06157268274 1.0
15887.868879257314 1.0
15895.676185831886 1.0
15903.48349240646 1.0
15911.290798981034 1.0
15919.098105555608 1.0
15926.905412130182 1.0
15934.712718704755 1.0
15942.52002527933 1.0
15950.327331853901 1.0
15958.134638428475 1.0
15965.94194500305 1.0
15973.749251577623 1.0
15981.556558152197 1.0
15989.36386472677 1.0
15997.171171301343 1.0
16004.978477875917 1.0
16012.78578445049 1.0
16020.593091025064 1.0
16028.400397599638 1.0
16036.207704174212 1.0
16044.015010748786 1.0
16051.822317323358 1.0
16059.629623897932 1.0
16067.436930472506 1.0
16075.24423704708 1.0
16083.051543621654 1.0
16090.858850196228 1.0
16098.666156770802 1.0
16106.473463345374 1.0
16114.280769919947 1.0
16122.088076494521 1.0
16129.895383069095 1.0
16137.70268964367 1.0
16145.509996218243 1.0
16153.317302792817 1.0
16161.124609367389 1.0
16168.931915941963 1.0
16176.739222516537 1.0
16184.54652909111 1.0
16192.353835665685 1.0
16200.161142240258 1.0
16207.96844881483 0.0
16215.775755389404 0.0
