lambda transmission
12267.776046878036 0.0
12273.840197173082 0.0
12279.904347468128 1.0
12285.968497763173 1.0
12292.032648058219 1.0
12298.096798353265 1.0
12304.160948648312 1.0
12310.225098943358 1.0
12316.289249238403 1.0
12322.35339953345 1.0
12328.417549828495 1.0
12334.48170012354 1.0
12340.545850418588 1.0
12346.610000713634 1.0
12352.67415100868 1.0
12358.738301303725 1.0
12364.80245159877 1.0
12370.866601893817 1.0
12376.930752188864 1.0
12382.99490248391 1.0
12389.059052778955 1.0
12395.123203074001 1.0
12401.187353369047 1.0
12407.251503664093 1.0
12413.31565395914 1.0
12419.379804254186 1.0
12425.443954549231 1.0
12431.508104844277 1.0
12437.572255139323 1.0
12443.636405434368 1.0
12449.700555729416 1.0
12455.764706024462 1.0
12461.828856319507 1.0
12467.893006614553 1.0
12473.957156909599 1.0
12480.021307204644 1.0
12486.085457499692 1.0
12492.149607794738 1.0
12498.213758089783 1.0
12504.277908384829 1.0
12510.342058679875 1.0
12516.40620897492 1.0
12522.470359269966 1.0
12528.534509565014 1.0
12534.59865986006 1.0
12540.662810155105 1.0
12546.72696045015 1.0
12552.791110745196 1.0
12558.855261040242 1.0
12564.91941133529 1.0
12570.983561630335 1.0
12577.047711925381 1.0
12583.111862220427 1.0
12589.176012515472 0.0
12595.240162810518 0.0
