lambda transmission
46308.8063770632 0.0
46315.96052604776 0.0
46323.114675032324 1.0
46330.268824016886 1.0
46337.42297300145 1.0
46344.577121986 1.0
46351.731270970566 1.0
46358.88541995513 1.0
46366.03956893969 1.0
46373.19371792425 1.0
46380.347866908814 1.0
46387.50201589337 1.0
46394.65616487793 1.0
46401.810313862494 1.0
46408.964462847056 1.0
46416.11861183162 1.0
46423.27276081618 1.0
46430.426909800735 1.0
46437.5810587853 1.0
46444.73520776986 1.0
46451.88935675442 1.0
46459.043505738984 1.0
46466.197654723546 1.0
46473.3518037081 1.0
46480.50595269266 1.0
46487.660101677226 1.0
46494.81425066179 1.0
46501.96839964635 1.0
46509.12254863091 1.0
46516.27669761547 1.0
46523.43084660003 1.0
46530.58499558459 1.0
46537.739144569154 1.0
46544.893293553716 1.0
46552.04744253828 1.0
46559.20159152283 1.0
46566.355740507395 1.0
46573.50988949196 1.0
46580.66403847652 1.0
46587.81818746108 1.0
46594.972336445644 1.0
46602.1264854302 1.0
46609.28063441476 1.0
46616.43478339932 1.0
46623.588932383886 1.0
46630.74308136845 1.0
46637.89723035301 1.0
46645.051379337565 1.0
46652.20552832213 1.0
46659.35967730669 1.0
46666.51382629125 1.0
46673.667975275814 1.0
46680.822124260376 1.0
46687.97627324493 0.0
46695.13042222949 0.0
