lambda transmission
32014.056745756712 0.0
32032.6371617438 0.0
32051.21757773089 1.0
32069.79799371798 1.0
32088.37840970507 1.0
32106.958825692163 1.0
32125.539241679253 1.0
32144.119657666342 1.0
32162.700073653432 1.0
32181.280489640525 1.0
32199.860905627615 1.0
32218.441321614704 1.0
32237.021737601794 1.0
32255.602153588887 1.0
32274.182569575976 1.0
32292.762985563066 1.0
32311.343401550155 1.0
32329.92381753725 1.0
32348.504233524338 1.0
32367.084649511427 1.0
32385.665065498517 1.0
32404.24548148561 1.0
32422.8258974727 1.0
32441.40631345979 1.0
32459.98672944688 1.0
32478.567145433968 1.0
32497.14756142106 1.0
32515.72797740815 1.0
32534.30839339524 1.0
32552.88880938233 1.0
32571.469225369423 1.0
32590.049641356512 1.0
32608.630057343602 1.0
32627.21047333069 1.0
32645.790889317785 1.0
32664.371305304874 1.0
32682.951721291964 1.0
32701.532137279053 1.0
32720.112553266146 1.0
32738.692969253236 1.0
32757.273385240325 1.0
32775.853801227415 1.0
32794.434217214504 1.0
32813.014633201594 1.0
32831.59504918868 1.0
32850.17546517578 1.0
32868.75588116287 1.0
32887.33629714996 1.0
32905.91671313705 1.0
32924.49712912414 1.0
32943.07754511123 1.0
32961.65796109832 1.0
32980.23837708541 1.0
32998.8187930725 0.0
33017.39920905959 0.0
