lambda transmission
43234.55955246178 0.0
43242.459161369596 0.0
43250.35877027741 1.0
43258.25837918522 1.0
43266.15798809304 1.0
43274.05759700085 1.0
43281.957205908664 1.0
43289.85681481648 1.0
43297.75642372429 1.0
43305.656032632105 1.0
43313.55564153992 1.0
43321.455250447725 1.0
43329.35485935554 1.0
43337.25446826335 1.0
43345.154077171166 1.0
43353.05368607898 1.0
43360.95329498679 1.0
43368.85290389461 1.0
43376.75251280242 1.0
43384.652121710234 1.0
43392.55173061805 1.0
43400.45133952586 1.0
43408.350948433676 1.0
43416.25055734149 1.0
43424.1501662493 1.0
43432.04977515712 1.0
43439.94938406493 1.0
43447.84899297274 1.0
43455.74860188055 1.0
43463.648210788364 1.0
43471.54781969618 1.0
43479.44742860399 1.0
43487.347037511805 1.0
43495.24664641962 1.0
43503.14625532743 1.0
43511.045864235246 1.0
43518.94547314306 1.0
43526.84508205087 1.0
43534.74469095869 1.0
43542.6442998665 1.0
43550.543908774314 1.0
43558.44351768213 1.0
43566.34312658994 1.0
43574.24273549775 1.0
43582.14234440556 1.0
43590.041953313375 1.0
43597.94156222119 1.0
43605.841171129 1.0
43613.74078003682 1.0
43621.64038894463 1.0
43629.539997852444 1.0
43637.43960676026 1.0
43645.33921566807 1.0
43653.238824575885 0.0
43661.1384334837 0.0
