lambda transmission
13760.800301483814 0.0
13767.602476620485 0.0
13774.404651757155 1.0
13781.206826893826 1.0
13788.009002030496 1.0
13794.811177167167 1.0
13801.613352303835 1.0
13808.415527440506 1.0
13815.217702577176 1.0
13822.019877713847 1.0
13828.822052850517 1.0
13835.624227987188 1.0
13842.426403123856 1.0
13849.228578260527 1.0
13856.030753397197 1.0
13862.832928533868 1.0
13869.635103670538 1.0
13876.437278807209 1.0
13883.23945394388 1.0
13890.041629080548 1.0
13896.843804217218 1.0
13903.645979353889 1.0
13910.44815449056 1.0
13917.25032962723 1.0
13924.0525047639 1.0
13930.854679900569 1.0
13937.65685503724 1.0
13944.45903017391 1.0
13951.26120531058 1.0
13958.06338044725 1.0
13964.865555583921 1.0
13971.66773072059 1.0
13978.46990585726 1.0
13985.272080993931 1.0
13992.074256130601 1.0
13998.876431267272 1.0
14005.678606403942 1.0
14012.480781540613 1.0
14019.282956677282 1.0
14026.085131813952 1.0
14032.887306950623 1.0
14039.689482087293 1.0
14046.491657223964 1.0
14053.293832360634 1.0
14060.096007497303 1.0
14066.898182633973 1.0
14073.700357770644 1.0
14080.502532907314 1.0
14087.304708043985 1.0
14094.106883180655 1.0
14100.909058317324 1.0
14107.711233453994 1.0
14114.513408590665 1.0
14121.315583727335 0.0
14128.117758864006 0.0
