lambda transmission
48720.602958631964 0.0
48728.1297009398 0.0
48735.65644324764 1.0
48743.18318555548 1.0
48750.70992786331 1.0
48758.23667017115 1.0
48765.763412478984 1.0
48773.290154786824 1.0
48780.816897094664 1.0
48788.3436394025 1.0
48795.87038171034 1.0
48803.39712401817 1.0
48810.92386632601 1.0
48818.45060863385 1.0
48825.977350941685 1.0
48833.504093249525 1.0
48841.030835557365 1.0
48848.5575778652 1.0
48856.08432017304 1.0
48863.61106248087 1.0
48871.13780478871 1.0
48878.66454709655 1.0
48886.191289404385 1.0
48893.718031712226 1.0
48901.24477402006 1.0
48908.7715163279 1.0
48916.29825863574 1.0
48923.82500094357 1.0
48931.35174325141 1.0
48938.878485559246 1.0
48946.405227867086 1.0
48953.93197017493 1.0
48961.45871248276 1.0
48968.9854547906 1.0
48976.51219709843 1.0
48984.03893940627 1.0
48991.56568171411 1.0
48999.09242402195 1.0
49006.61916632979 1.0
49014.14590863763 1.0
49021.67265094546 1.0
49029.1993932533 1.0
49036.72613556113 1.0
49044.252877868974 1.0
49051.779620176814 1.0
49059.30636248465 1.0
49066.83310479249 1.0
49074.35984710032 1.0
49081.88658940816 1.0
49089.413331716 1.0
49096.940074023834 1.0
49104.466816331675 1.0
49111.99355863951 1.0
49119.52030094735 0.0
49127.04704325519 0.0
