lambda transmission
43607.18311102917 0.0
43615.15080390529 0.0
43623.11849678142 1.0
43631.086189657544 1.0
43639.05388253367 1.0
43647.021575409795 1.0
43654.98926828591 1.0
43662.95696116204 1.0
43670.924654038165 1.0
43678.89234691429 1.0
43686.860039790416 1.0
43694.82773266654 1.0
43702.79542554267 1.0
43710.763118418785 1.0
43718.73081129491 1.0
43726.698504171036 1.0
43734.66619704716 1.0
43742.63388992329 1.0
43750.60158279941 1.0
43758.56927567554 1.0
43766.536968551656 1.0
43774.50466142778 1.0
43782.47235430391 1.0
43790.44004718003 1.0
43798.40774005616 1.0
43806.375432932284 1.0
43814.34312580841 1.0
43822.31081868453 1.0
43830.27851156065 1.0
43838.24620443678 1.0
43846.213897312904 1.0
43854.18159018903 1.0
43862.149283065155 1.0
43870.11697594128 1.0
43878.0846688174 1.0
43886.052361693524 1.0
43894.02005456965 1.0
43901.987747445775 1.0
43909.9554403219 1.0
43917.923133198026 1.0
43925.890826074145 1.0
43933.85851895027 1.0
43941.826211826396 1.0
43949.79390470252 1.0
43957.76159757865 1.0
43965.72929045477 1.0
43973.6969833309 1.0
43981.664676207016 1.0
43989.63236908314 1.0
43997.60006195927 1.0
44005.56775483539 1.0
44013.53544771152 1.0
44021.50314058764 1.0
44029.47083346377 0.0
44037.43852633989 0.0
