lambda transmission
8692.251419002343 0.0
8696.548132506545 0.0
8700.844846010748 1.0
8705.141559514952 1.0
8709.438273019154 1.0
8713.734986523357 1.0
8718.031700027559 1.0
8722.328413531763 1.0
8726.625127035966 1.0
8730.921840540168 1.0
8735.218554044372 1.0
8739.515267548573 1.0
8743.811981052777 1.0
8748.10869455698 1.0
8752.405408061182 1.0
8756.702121565386 1.0
8760.998835069588 1.0
8765.295548573791 1.0
8769.592262077993 1.0
8773.888975582197 1.0
8778.1856890864 1.0
8782.482402590602 1.0
8786.779116094805 1.0
8791.075829599007 1.0
8795.37254310321 1.0
8799.669256607414 1.0
8803.965970111616 1.0
8808.26268361582 1.0
8812.559397120021 1.0
8816.856110624225 1.0
8821.152824128429 1.0
8825.44953763263 1.0
8829.746251136834 1.0
8834.042964641036 1.0
8838.33967814524 1.0
8842.636391649443 1.0
8846.933105153645 1.0
8851.229818657848 1.0
8855.52653216205 1.0
8859.823245666254 1.0
8864.119959170457 1.0
8868.416672674659 1.0
8872.713386178862 1.0
8877.010099683064 1.0
8881.306813187268 1.0
8885.60352669147 1.0
8889.900240195673 1.0
8894.196953699877 1.0
8898.493667204079 1.0
8902.790380708282 1.0
8907.087094212484 1.0
8911.383807716687 1.0
8915.680521220891 1.0
8919.977234725093 0.0
8924.273948229296 0.0
