lambda transmission
21290.189866242938 0.0
21300.71393439234 0.0
21311.238002541744 1.0
21321.762070691148 1.0
21332.28613884055 1.0
21342.810206989954 1.0
21353.334275139357 1.0
21363.85834328876 1.0
21374.382411438164 1.0
21384.906479587567 1.0
21395.43054773697 1.0
21405.954615886374 1.0
21416.478684035777 1.0
21427.00275218518 1.0
21437.526820334584 1.0
21448.050888483987 1.0
21458.57495663339 1.0
21469.099024782794 1.0
21479.623092932197 1.0
21490.1471610816 1.0
21500.671229231004 1.0
21511.195297380407 1.0
21521.71936552981 1.0
21532.243433679214 1.0
21542.767501828617 1.0
21553.29156997802 1.0
21563.815638127424 1.0
21574.339706276827 1.0
21584.86377442623 1.0
21595.387842575634 1.0
21605.911910725037 1.0
21616.43597887444 1.0
21626.960047023844 1.0
21637.484115173247 1.0
21648.00818332265 1.0
21658.532251472054 1.0
21669.056319621457 1.0
21679.58038777086 1.0
21690.104455920264 1.0
21700.628524069667 1.0
21711.15259221907 1.0
21721.676660368474 1.0
21732.200728517877 1.0
21742.72479666728 1.0
21753.248864816684 1.0
21763.772932966087 1.0
21774.29700111549 1.0
21784.821069264894 1.0
21795.345137414297 1.0
21805.8692055637 1.0
21816.393273713104 1.0
21826.917341862507 1.0
21837.44141001191 1.0
21847.965478161314 0.0
21858.489546310717 0.0
