lambda transmission
11190.862420884177 0.0
11196.394236218277 0.0
11201.926051552377 1.0
11207.457866886476 1.0
11212.989682220576 1.0
11218.521497554677 1.0
11224.053312888776 1.0
11229.585128222876 1.0
11235.116943556975 1.0
11240.648758891077 1.0
11246.180574225176 1.0
11251.712389559276 1.0
11257.244204893375 1.0
11262.776020227477 1.0
11268.307835561576 1.0
11273.839650895676 1.0
11279.371466229775 1.0
11284.903281563875 1.0
11290.435096897976 1.0
11295.966912232076 1.0
11301.498727566175 1.0
11307.030542900275 1.0
11312.562358234376 1.0
11318.094173568476 1.0
11323.625988902575 1.0
11329.157804236675 1.0
11334.689619570776 1.0
11340.221434904875 1.0
11345.753250238975 1.0
11351.285065573074 1.0
11356.816880907174 1.0
11362.348696241275 1.0
11367.880511575375 1.0
11373.412326909474 1.0
11378.944142243574 1.0
11384.475957577675 1.0
11390.007772911775 1.0
11395.539588245874 1.0
11401.071403579974 1.0
11406.603218914075 1.0
11412.135034248175 1.0
11417.666849582274 1.0
11423.198664916374 1.0
11428.730480250473 1.0
11434.262295584575 1.0
11439.794110918674 1.0
11445.325926252774 1.0
11450.857741586873 1.0
11456.389556920974 1.0
11461.921372255074 1.0
11467.453187589173 1.0
11472.985002923273 1.0
11478.516818257374 1.0
11484.048633591474 0.0
11489.580448925573 0.0
