lambda transmission
45974.15125363118 0.0
45981.25370245763 0.0
45988.35615128408 1.0
45995.458600110534 1.0
46002.56104893699 1.0
46009.66349776344 1.0
46016.7659465899 1.0
46023.86839541635 1.0
46030.9708442428 1.0
46038.073293069254 1.0
46045.175741895706 1.0
46052.27819072216 1.0
46059.38063954862 1.0
46066.48308837507 1.0
46073.58553720152 1.0
46080.68798602797 1.0
46087.790434854425 1.0
46094.89288368088 1.0
46101.99533250733 1.0
46109.09778133379 1.0
46116.20023016024 1.0
46123.30267898669 1.0
46130.405127813145 1.0
46137.5075766396 1.0
46144.61002546605 1.0
46151.71247429251 1.0
46158.81492311896 1.0
46165.91737194541 1.0
46173.019820771864 1.0
46180.122269598316 1.0
46187.22471842477 1.0
46194.32716725122 1.0
46201.42961607768 1.0
46208.53206490413 1.0
46215.63451373058 1.0
46222.736962557035 1.0
46229.83941138349 1.0
46236.94186020994 1.0
46244.0443090364 1.0
46251.14675786285 1.0
46258.2492066893 1.0
46265.351655515755 1.0
46272.45410434221 1.0
46279.55655316866 1.0
46286.65900199511 1.0
46293.76145082157 1.0
46300.86389964802 1.0
46307.966348474474 1.0
46315.068797300926 1.0
46322.17124612738 1.0
46329.27369495383 1.0
46336.37614378029 1.0
46343.47859260674 1.0
46350.58104143319 0.0
46357.683490259646 0.0
