lambda transmission
42135.68469671102 0.0
42143.38352453794 0.0
42151.08235236485 1.0
42158.78118019176 1.0
42166.48000801868 1.0
42174.178835845596 1.0
42181.877663672516 1.0
42189.57649149943 1.0
42197.27531932635 1.0
42204.97414715326 1.0
42212.67297498018 1.0
42220.371802807094 1.0
42228.07063063401 1.0
42235.76945846093 1.0
42243.46828628784 1.0
42251.16711411476 1.0
42258.86594194167 1.0
42266.56476976859 1.0
42274.263597595505 1.0
42281.96242542242 1.0
42289.66125324934 1.0
42297.36008107625 1.0
42305.05890890317 1.0
42312.757736730084 1.0
42320.456564557004 1.0
42328.15539238392 1.0
42335.85422021084 1.0
42343.55304803775 1.0
42351.25187586466 1.0
42358.95070369158 1.0
42366.649531518495 1.0
42374.348359345415 1.0
42382.04718717233 1.0
42389.74601499925 1.0
42397.44484282616 1.0
42405.14367065308 1.0
42412.84249847999 1.0
42420.541326306906 1.0
42428.240154133826 1.0
42435.93898196074 1.0
42443.63780978766 1.0
42451.33663761457 1.0
42459.03546544149 1.0
42466.734293268404 1.0
42474.433121095324 1.0
42482.13194892224 1.0
42489.83077674915 1.0
42497.52960457607 1.0
42505.22843240298 1.0
42512.9272602299 1.0
42520.626088056815 1.0
42528.324915883735 1.0
42536.02374371065 1.0
42543.72257153756 0.0
42551.42139936448 0.0
