lambda transmission
12273.840197173082 0.0
12276.872272320605 0.0
12279.904347468128 1.0
12282.93642261565 1.0
12285.968497763173 1.0
12289.000572910696 1.0
12292.032648058219 1.0
12295.064723205742 1.0
12298.096798353265 1.0
12301.12887350079 1.0
12304.160948648312 1.0
12307.193023795835 1.0
12310.225098943358 1.0
12313.25717409088 1.0
12316.289249238403 1.0
12319.321324385926 1.0
12322.35339953345 1.0
12325.385474680972 1.0
12328.417549828495 1.0
12331.449624976018 1.0
12334.48170012354 1.0
12337.513775271065 1.0
12340.545850418588 1.0
12343.577925566111 1.0
12346.610000713634 1.0
12349.642075861157 1.0
12352.67415100868 1.0
12355.706226156202 1.0
12358.738301303725 1.0
12361.770376451248 1.0
12364.80245159877 1.0
12367.834526746294 1.0
12370.866601893817 1.0
12373.898677041341 1.0
12376.930752188864 1.0
12379.962827336387 1.0
12382.99490248391 1.0
12386.026977631433 1.0
12389.059052778955 1.0
12392.091127926478 1.0
12395.123203074001 1.0
12398.155278221524 1.0
12401.187353369047 1.0
12404.21942851657 1.0
12407.251503664093 1.0
12410.283578811617 1.0
12413.31565395914 1.0
12416.347729106663 1.0
12419.379804254186 1.0
12422.411879401709 1.0
12425.443954549231 1.0
12428.476029696754 1.0
12431.508104844277 1.0
12434.5401799918 1.0
12437.572255139323 1.0
12440.604330286846 1.0
12443.636405434368 1.0
12446.668480581891 1.0
12449.700555729416 1.0
12452.732630876939 1.0
12455.764706024462 1.0
12458.796781171985 1.0
12461.828856319507 1.0
12464.86093146703 1.0
12467.893006614553 1.0
12470.925081762076 1.0
12473.957156909599 1.0
12476.989232057122 1.0
12480.021307204644 1.0
12483.053382352167 1.0
12486.085457499692 1.0
12489.117532647215 1.0
12492.149607794738 1.0
12495.18168294226 1.0
12498.213758089783 1.0
12501.245833237306 1.0
12504.277908384829 1.0
12507.309983532352 1.0
12510.342058679875 1.0
12513.374133827398 1.0
12516.40620897492 1.0
12519.438284122443 1.0
12522.470359269966 1.0
12525.50243441749 1.0
12528.534509565014 1.0
12531.566584712536 1.0
12534.59865986006 1.0
12537.630735007582 1.0
12540.662810155105 1.0
12543.694885302628 1.0
12546.72696045015 1.0
12549.759035597674 1.0
12552.791110745196 1.0
12555.82318589272 1.0
12558.855261040242 1.0
12561.887336187767 1.0
12564.91941133529 1.0
12567.951486482812 1.0
12570.983561630335 1.0
12574.015636777858 1.0
12577.047711925381 1.0
12580.079787072904 1.0
12583.111862220427 1.0
12586.14393736795 0.0
12589.176012515472 0.0
