lambda transmission
45981.25370245763 0.0
45984.80492687086 0.0
45988.35615128408 1.0
45991.90737569731 1.0
45995.458600110534 1.0
45999.00982452376 1.0
46002.56104893699 1.0
46006.11227335021 1.0
46009.66349776344 1.0
46013.21472217667 1.0
46016.7659465899 1.0
46020.317171003124 1.0
46023.86839541635 1.0
46027.419619829576 1.0
46030.9708442428 1.0
46034.52206865603 1.0
46038.073293069254 1.0
46041.62451748248 1.0
46045.175741895706 1.0
46048.72696630893 1.0
46052.27819072216 1.0
46055.829415135384 1.0
46059.38063954862 1.0
46062.93186396184 1.0
46066.48308837507 1.0
46070.034312788295 1.0
46073.58553720152 1.0
46077.13676161475 1.0
46080.68798602797 1.0
46084.2392104412 1.0
46087.790434854425 1.0
46091.34165926765 1.0
46094.89288368088 1.0
46098.4441080941 1.0
46101.99533250733 1.0
46105.54655692056 1.0
46109.09778133379 1.0
46112.649005747015 1.0
46116.20023016024 1.0
46119.75145457347 1.0
46123.30267898669 1.0
46126.85390339992 1.0
46130.405127813145 1.0
46133.95635222637 1.0
46137.5075766396 1.0
46141.05880105282 1.0
46144.61002546605 1.0
46148.161249879275 1.0
46151.71247429251 1.0
46155.263698705734 1.0
46158.81492311896 1.0
46162.366147532186 1.0
46165.91737194541 1.0
46169.46859635864 1.0
46173.019820771864 1.0
46176.57104518509 1.0
46180.122269598316 1.0
46183.67349401154 1.0
46187.22471842477 1.0
46190.775942837994 1.0
46194.32716725122 1.0
46197.87839166445 1.0
46201.42961607768 1.0
46204.980840490905 1.0
46208.53206490413 1.0
46212.08328931736 1.0
46215.63451373058 1.0
46219.18573814381 1.0
46222.736962557035 1.0
46226.28818697026 1.0
46229.83941138349 1.0
46233.39063579671 1.0
46236.94186020994 1.0
46240.493084623165 1.0
46244.0443090364 1.0
46247.595533449625 1.0
46251.14675786285 1.0
46254.69798227608 1.0
46258.2492066893 1.0
46261.80043110253 1.0
46265.351655515755 1.0
46268.90287992898 1.0
46272.45410434221 1.0
46276.00532875543 1.0
46279.55655316866 1.0
46283.107777581885 1.0
46286.65900199511 1.0
46290.210226408344 1.0
46293.76145082157 1.0
46297.312675234796 1.0
46300.86389964802 1.0
46304.41512406125 1.0
46307.966348474474 1.0
46311.5175728877 1.0
46315.068797300926 1.0
46318.62002171415 1.0
46322.17124612738 1.0
46325.722470540604 1.0
46329.27369495383 1.0
46332.824919367056 1.0
46336.37614378029 1.0
46339.927368193516 1.0
46343.47859260674 1.0
46347.02981701997 0.0
46350.58104143319 0.0
