lambda transmission
13767.602476620485 0.0
13771.00356418882 0.0
13774.404651757155 1.0
13777.80573932549 1.0
13781.206826893826 1.0
13784.60791446216 1.0
13788.009002030496 1.0
13791.41008959883 1.0
13794.811177167167 1.0
13798.2122647355 1.0
13801.613352303835 1.0
13805.014439872171 1.0
13808.415527440506 1.0
13811.816615008842 1.0
13815.217702577176 1.0
13818.61879014551 1.0
13822.019877713847 1.0
13825.420965282181 1.0
13828.822052850517 1.0
13832.223140418851 1.0
13835.624227987188 1.0
13839.025315555522 1.0
13842.426403123856 1.0
13845.827490692192 1.0
13849.228578260527 1.0
13852.629665828863 1.0
13856.030753397197 1.0
13859.431840965533 1.0
13862.832928533868 1.0
13866.234016102202 1.0
13869.635103670538 1.0
13873.036191238873 1.0
13876.437278807209 1.0
13879.838366375543 1.0
13883.23945394388 1.0
13886.640541512214 1.0
13890.041629080548 1.0
13893.442716648884 1.0
13896.843804217218 1.0
13900.244891785555 1.0
13903.645979353889 1.0
13907.047066922223 1.0
13910.44815449056 1.0
13913.849242058894 1.0
13917.25032962723 1.0
13920.651417195564 1.0
13924.0525047639 1.0
13927.453592332235 1.0
13930.854679900569 1.0
13934.255767468905 1.0
13937.65685503724 1.0
13941.057942605576 1.0
13944.45903017391 1.0
13947.860117742246 1.0
13951.26120531058 1.0
13954.662292878915 1.0
13958.06338044725 1.0
13961.464468015585 1.0
13964.865555583921 1.0
13968.266643152256 1.0
13971.66773072059 1.0
13975.068818288926 1.0
13978.46990585726 1.0
13981.870993425597 1.0
13985.272080993931 1.0
13988.673168562267 1.0
13992.074256130601 1.0
13995.475343698936 1.0
13998.876431267272 1.0
14002.277518835606 1.0
14005.678606403942 1.0
14009.079693972277 1.0
14012.480781540613 1.0
14015.881869108947 1.0
14019.282956677282 1.0
14022.684044245618 1.0
14026.085131813952 1.0
14029.486219382288 1.0
14032.887306950623 1.0
14036.288394518957 1.0
14039.689482087293 1.0
14043.090569655627 1.0
14046.491657223964 1.0
14049.892744792298 1.0
14053.293832360634 1.0
14056.694919928968 1.0
14060.096007497303 1.0
14063.497095065639 1.0
14066.898182633973 1.0
14070.29927020231 1.0
14073.700357770644 1.0
14077.10144533898 1.0
14080.502532907314 1.0
14083.903620475648 1.0
14087.304708043985 1.0
14090.705795612319 1.0
14094.106883180655 1.0
14097.50797074899 1.0
14100.909058317324 1.0
14104.31014588566 1.0
14107.711233453994 1.0
14111.11232102233 1.0
14114.513408590665 1.0
14117.914496159001 0.0
14121.315583727335 0.0
