lambda transmission
11995.128199912075 0.0
11998.09142328162 0.0
12001.054646651162 1.0
12004.017870020705 1.0
12006.98109339025 1.0
12009.944316759793 1.0
12012.907540129336 1.0
12015.87076349888 1.0
12018.833986868423 1.0
12021.797210237966 1.0
12024.760433607511 1.0
12027.723656977054 1.0
12030.686880346597 1.0
12033.650103716142 1.0
12036.613327085684 1.0
12039.576550455227 1.0
12042.539773824772 1.0
12045.502997194315 1.0
12048.466220563858 1.0
12051.429443933403 1.0
12054.392667302945 1.0
12057.355890672488 1.0
12060.319114042033 1.0
12063.282337411576 1.0
12066.245560781119 1.0
12069.208784150664 1.0
12072.172007520207 1.0
12075.13523088975 1.0
12078.098454259292 1.0
12081.061677628837 1.0
12084.02490099838 1.0
12086.988124367923 1.0
12089.951347737468 1.0
12092.91457110701 1.0
12095.877794476553 1.0
12098.841017846098 1.0
12101.804241215641 1.0
12104.767464585184 1.0
12107.730687954729 1.0
12110.693911324272 1.0
12113.657134693814 1.0
12116.62035806336 1.0
12119.583581432902 1.0
12122.546804802445 1.0
12125.51002817199 1.0
12128.473251541533 1.0
12131.436474911075 1.0
12134.39969828062 1.0
12137.362921650163 1.0
12140.326145019706 1.0
12143.28936838925 1.0
12146.252591758794 1.0
12149.215815128337 1.0
12152.179038497881 1.0
12155.142261867424 1.0
12158.105485236967 1.0
12161.068708606512 1.0
12164.031931976055 1.0
12166.995155345598 1.0
12169.958378715142 1.0
12172.921602084685 1.0
12175.884825454228 1.0
12178.848048823773 1.0
12181.811272193316 1.0
12184.774495562859 1.0
12187.737718932403 1.0
12190.700942301946 1.0
12193.66416567149 1.0
12196.627389041034 1.0
12199.590612410577 1.0
12202.55383578012 1.0
12205.517059149664 1.0
12208.480282519207 1.0
12211.44350588875 1.0
12214.406729258295 1.0
12217.369952627838 1.0
12220.33317599738 1.0
12223.296399366925 1.0
12226.259622736468 1.0
12229.222846106011 1.0
12232.186069475554 1.0
12235.149292845099 1.0
12238.112516214642 1.0
12241.075739584185 1.0
12244.03896295373 1.0
12247.002186323272 1.0
12249.965409692815 1.0
12252.92863306236 1.0
12255.891856431903 1.0
12258.855079801446 1.0
12261.81830317099 1.0
12264.781526540533 1.0
12267.744749910076 1.0
12270.707973279621 1.0
12273.671196649164 1.0
12276.634420018707 1.0
12279.597643388252 1.0
12282.560866757794 1.0
12285.524090127337 1.0
12288.487313496882 1.0
12291.450536866425 1.0
12294.413760235968 1.0
12297.376983605513 1.0
12300.340206975055 0.0
12303.303430344598 0.0
