lambda transmission
9105.379393812484 0.0
9107.628746429531 0.0
9109.87809904658 1.0
9112.12745166363 1.0
9114.376804280677 1.0
9116.626156897726 1.0
9118.875509514774 1.0
9121.124862131823 1.0
9123.374214748872 1.0
9125.62356736592 1.0
9127.872919982969 1.0
9130.122272600018 1.0
9132.371625217065 1.0
9134.620977834114 1.0
9136.870330451162 1.0
9139.119683068211 1.0
9141.36903568526 1.0
9143.618388302308 1.0
9145.867740919357 1.0
9148.117093536406 1.0
9150.366446153454 1.0
9152.615798770503 1.0
9154.86515138755 1.0
9157.1145040046 1.0
9159.363856621649 1.0
9161.613209238696 1.0
9163.862561855745 1.0
9166.111914472795 1.0
9168.361267089842 1.0
9170.610619706891 1.0
9172.859972323939 1.0
9175.109324940988 1.0
9177.358677558037 1.0
9179.608030175084 1.0
9181.857382792134 1.0
9184.106735409183 1.0
9186.35608802623 1.0
9188.60544064328 1.0
9190.854793260327 1.0
9193.104145877376 1.0
9195.353498494425 1.0
9197.602851111473 1.0
9199.852203728522 1.0
9202.101556345571 1.0
9204.350908962619 1.0
9206.600261579668 1.0
9208.849614196715 1.0
9211.098966813764 1.0
9213.348319430814 1.0
9215.597672047861 1.0
9217.84702466491 1.0
9220.096377281958 1.0
9222.345729899007 1.0
9224.595082516056 1.0
9226.844435133104 1.0
9229.093787750153 1.0
9231.343140367202 1.0
9233.59249298425 1.0
9235.841845601299 1.0
9238.091198218346 1.0
9240.340550835395 1.0
9242.589903452445 1.0
9244.839256069492 1.0
9247.088608686541 1.0
9249.33796130359 1.0
9251.587313920638 1.0
9253.836666537687 1.0
9256.086019154734 1.0
9258.335371771784 1.0
9260.584724388833 1.0
9262.83407700588 1.0
9265.08342962293 1.0
9267.332782239979 1.0
9269.582134857026 1.0
9271.831487474075 1.0
9274.080840091123 1.0
9276.330192708172 1.0
9278.579545325221 1.0
9280.828897942269 1.0
9283.078250559318 1.0
9285.327603176367 1.0
9287.576955793415 1.0
9289.826308410464 1.0
9292.075661027511 1.0
9294.32501364456 1.0
9296.57436626161 1.0
9298.823718878657 1.0
9301.073071495706 1.0
9303.322424112754 1.0
9305.571776729803 1.0
9307.821129346852 1.0
9310.0704819639 1.0
9312.319834580949 1.0
9314.569187197998 1.0
9316.818539815045 1.0
9319.067892432095 1.0
9321.317245049142 1.0
9323.566597666191 1.0
9325.81595028324 1.0
9328.065302900288 1.0
9330.314655517337 1.0
9332.564008134386 1.0
9334.813360751434 1.0
9337.062713368483 0.0
9339.31206598553 0.0
