lambda transmission
48375.99110062908 0.0
48379.72727541288 0.0
48383.46345019668 1.0
48387.19962498048 1.0
48390.93579976428 1.0
48394.67197454807 1.0
48398.40814933187 1.0
48402.144324115674 1.0
48405.880498899474 1.0
48409.616673683275 1.0
48413.35284846707 1.0
48417.08902325087 1.0
48420.82519803467 1.0
48424.56137281847 1.0
48428.29754760227 1.0
48432.03372238606 1.0
48435.76989716986 1.0
48439.50607195366 1.0
48443.24224673746 1.0
48446.978421521264 1.0
48450.714596305064 1.0
48454.45077108886 1.0
48458.18694587266 1.0
48461.92312065646 1.0
48465.65929544026 1.0
48469.39547022406 1.0
48473.13164500785 1.0
48476.86781979165 1.0
48480.60399457545 1.0
48484.34016935925 1.0
48488.07634414305 1.0
48491.81251892685 1.0
48495.54869371065 1.0
48499.28486849445 1.0
48503.02104327825 1.0
48506.75721806205 1.0
48510.49339284584 1.0
48514.22956762964 1.0
48517.96574241344 1.0
48521.70191719724 1.0
48525.43809198104 1.0
48529.174266764836 1.0
48532.910441548636 1.0
48536.64661633244 1.0
48540.38279111624 1.0
48544.11896590004 1.0
48547.85514068383 1.0
48551.59131546763 1.0
48555.32749025143 1.0
48559.06366503523 1.0
48562.79983981903 1.0
48566.53601460283 1.0
48570.272189386626 1.0
48574.008364170426 1.0
48577.744538954226 1.0
48581.48071373803 1.0
48585.21688852183 1.0
48588.95306330562 1.0
48592.68923808942 1.0
48596.42541287322 1.0
48600.16158765702 1.0
48603.89776244082 1.0
48607.633937224615 1.0
48611.370112008415 1.0
48615.106286792216 1.0
48618.842461576016 1.0
48622.578636359816 1.0
48626.31481114361 1.0
48630.05098592741 1.0
48633.78716071121 1.0
48637.52333549501 1.0
48641.25951027881 1.0
48644.995685062604 1.0
48648.731859846404 1.0
48652.468034630205 1.0
48656.204209414005 1.0
48659.940384197806 1.0
48663.6765589816 1.0
48667.4127337654 1.0
48671.1489085492 1.0
48674.885083333 1.0
48678.6212581168 1.0
48682.3574329006 1.0
48686.093607684394 1.0
48689.829782468194 1.0
48693.565957251994 1.0
48697.302132035795 1.0
48701.038306819595 1.0
48704.77448160339 1.0
48708.51065638719 1.0
48712.24683117099 1.0
48715.98300595479 1.0
48719.71918073859 1.0
48723.45535552238 1.0
48727.19153030618 1.0
48730.927705089984 1.0
48734.663879873784 1.0
48738.400054657584 1.0
48742.13622944138 1.0
48745.87240422518 1.0
48749.60857900898 1.0
48753.34475379278 1.0
48757.08092857658 1.0
48760.81710336037 0.0
48764.55327814417 0.0
