lambda transmission
43615.15080390529 0.0
43619.13465034336 0.0
43623.11849678142 1.0
43627.10234321948 1.0
43631.086189657544 1.0
43635.0700360956 1.0
43639.05388253367 1.0
43643.03772897173 1.0
43647.021575409795 1.0
43651.005421847854 1.0
43654.98926828591 1.0
43658.97311472398 1.0
43662.95696116204 1.0
43666.940807600105 1.0
43670.924654038165 1.0
43674.90850047623 1.0
43678.89234691429 1.0
43682.87619335235 1.0
43686.860039790416 1.0
43690.843886228475 1.0
43694.82773266654 1.0
43698.8115791046 1.0
43702.79542554267 1.0
43706.779271980726 1.0
43710.763118418785 1.0
43714.74696485685 1.0
43718.73081129491 1.0
43722.71465773298 1.0
43726.698504171036 1.0
43730.6823506091 1.0
43734.66619704716 1.0
43738.65004348522 1.0
43742.63388992329 1.0
43746.617736361346 1.0
43750.60158279941 1.0
43754.58542923747 1.0
43758.56927567554 1.0
43762.5531221136 1.0
43766.536968551656 1.0
43770.52081498972 1.0
43774.50466142778 1.0
43778.48850786585 1.0
43782.47235430391 1.0
43786.45620074197 1.0
43790.44004718003 1.0
43794.42389361809 1.0
43798.40774005616 1.0
43802.39158649422 1.0
43806.375432932284 1.0
43810.35927937034 1.0
43814.34312580841 1.0
43818.32697224647 1.0
43822.31081868453 1.0
43826.294665122594 1.0
43830.27851156065 1.0
43834.26235799872 1.0
43838.24620443678 1.0
43842.230050874845 1.0
43846.213897312904 1.0
43850.19774375096 1.0
43854.18159018903 1.0
43858.16543662709 1.0
43862.149283065155 1.0
43866.133129503214 1.0
43870.11697594128 1.0
43874.10082237934 1.0
43878.0846688174 1.0
43882.068515255465 1.0
43886.052361693524 1.0
43890.03620813159 1.0
43894.02005456965 1.0
43898.003901007716 1.0
43901.987747445775 1.0
43905.971593883834 1.0
43909.9554403219 1.0
43913.93928675996 1.0
43917.923133198026 1.0
43921.906979636085 1.0
43925.890826074145 1.0
43929.87467251221 1.0
43933.85851895027 1.0
43937.84236538834 1.0
43941.826211826396 1.0
43945.81005826446 1.0
43949.79390470252 1.0
43953.77775114059 1.0
43957.76159757865 1.0
43961.745444016706 1.0
43965.72929045477 1.0
43969.71313689283 1.0
43973.6969833309 1.0
43977.68082976896 1.0
43981.664676207016 1.0
43985.64852264508 1.0
43989.63236908314 1.0
43993.61621552121 1.0
43997.60006195927 1.0
44001.58390839733 1.0
44005.56775483539 1.0
44009.55160127345 1.0
44013.53544771152 1.0
44017.51929414958 1.0
44021.50314058764 1.0
44025.4869870257 0.0
44029.47083346377 0.0
