lambda transmission
16544.851858464383 0.0
16548.939025425465 0.0
16553.026192386547 1.0
16557.11335934763 1.0
16561.200526308712 1.0
16565.2876932698 1.0
16569.37486023088 1.0
16573.462027191963 1.0
16577.549194153045 1.0
16581.636361114128 1.0
16585.723528075214 1.0
16589.810695036296 1.0
16593.89786199738 1.0
16597.98502895846 1.0
16602.072195919543 1.0
16606.159362880626 1.0
16610.246529841712 1.0
16614.333696802794 1.0
16618.420863763877 1.0
16622.50803072496 1.0
16626.59519768604 1.0
16630.682364647128 1.0
16634.76953160821 1.0
16638.856698569292 1.0
16642.943865530375 1.0
16647.031032491457 1.0
16651.118199452543 1.0
16655.205366413626 1.0
16659.292533374708 1.0
16663.37970033579 1.0
16667.466867296873 1.0
16671.55403425796 1.0
16675.64120121904 1.0
16679.728368180124 1.0
16683.815535141206 1.0
16687.90270210229 1.0
16691.98986906337 1.0
16696.077036024457 1.0
16700.16420298554 1.0
16704.25136994662 1.0
16708.338536907704 1.0
16712.425703868787 1.0
16716.512870829873 1.0
16720.600037790955 1.0
16724.687204752037 1.0
16728.77437171312 1.0
16732.861538674202 1.0
16736.94870563529 1.0
16741.03587259637 1.0
16745.123039557453 1.0
16749.210206518535 1.0
16753.297373479618 1.0
16757.384540440704 1.0
16761.471707401786 1.0
16765.55887436287 1.0
16769.64604132395 1.0
16773.733208285033 1.0
16777.82037524612 1.0
16781.907542207202 1.0
16785.994709168284 1.0
16790.081876129367 1.0
16794.16904309045 1.0
16798.25621005153 1.0
16802.343377012618 1.0
16806.4305439737 1.0
16810.517710934782 1.0
16814.604877895865 1.0
16818.692044856947 1.0
16822.779211818033 1.0
16826.866378779116 1.0
16830.953545740198 1.0
16835.04071270128 1.0
16839.127879662363 1.0
16843.21504662345 1.0
16847.30221358453 1.0
16851.389380545614 1.0
16855.476547506696 1.0
16859.56371446778 1.0
16863.650881428865 1.0
16867.738048389947 1.0
16871.82521535103 1.0
16875.91238231211 1.0
16879.999549273194 1.0
16884.086716234277 1.0
16888.173883195363 1.0
16892.261050156445 1.0
16896.348217117527 1.0
16900.43538407861 1.0
16904.522551039692 1.0
16908.60971800078 1.0
16912.69688496186 1.0
16916.784051922943 1.0
16920.871218884025 1.0
16924.958385845108 1.0
16929.045552806194 1.0
16933.132719767276 1.0
16937.21988672836 1.0
16941.30705368944 1.0
16945.394220650523 1.0
16949.48138761161 1.0
16953.568554572692 1.0
16957.655721533774 1.0
16961.742888494857 1.0
16965.83005545594 0.0
16969.917222417025 0.0
