lambda transmission
49082.831589175126 0.0
49086.62235466703 0.0
49090.41312015893 1.0
49094.20388565084 1.0
49097.99465114274 1.0
49101.785416634644 1.0
49105.57618212655 1.0
49109.36694761845 1.0
49113.157713110355 1.0
49116.948478602266 1.0
49120.73924409417 1.0
49124.53000958607 1.0
49128.32077507798 1.0
49132.11154056988 1.0
49135.902306061784 1.0
49139.69307155369 1.0
49143.48383704559 1.0
49147.274602537495 1.0
49151.0653680294 1.0
49154.8561335213 1.0
49158.646899013205 1.0
49162.437664505116 1.0
49166.22842999702 1.0
49170.01919548892 1.0
49173.80996098083 1.0
49177.60072647273 1.0
49181.391491964634 1.0
49185.18225745654 1.0
49188.97302294844 1.0
49192.763788440345 1.0
49196.55455393225 1.0
49200.34531942415 1.0
49204.136084916056 1.0
49207.92685040796 1.0
49211.71761589987 1.0
49215.50838139177 1.0
49219.29914688368 1.0
49223.08991237558 1.0
49226.880677867484 1.0
49230.67144335939 1.0
49234.46220885129 1.0
49238.252974343195 1.0
49242.0437398351 1.0
49245.834505327 1.0
49249.625270818906 1.0
49253.41603631081 1.0
49257.20680180272 1.0
49260.997567294624 1.0
49264.78833278653 1.0
49268.57909827843 1.0
49272.369863770335 1.0
49276.16062926224 1.0
49279.95139475414 1.0
49283.742160246045 1.0
49287.53292573795 1.0
49291.32369122985 1.0
49295.114456721756 1.0
49298.90522221366 1.0
49302.69598770556 1.0
49306.486753197474 1.0
49310.27751868938 1.0
49314.06828418128 1.0
49317.859049673185 1.0
49321.64981516509 1.0
49325.44058065699 1.0
49329.231346148896 1.0
49333.0221116408 1.0
49336.8128771327 1.0
49340.60364262461 1.0
49344.39440811651 1.0
49348.18517360841 1.0
49351.97593910032 1.0
49355.76670459223 1.0
49359.55747008413 1.0
49363.348235576035 1.0
49367.13900106794 1.0
49370.92976655984 1.0
49374.720532051746 1.0
49378.51129754365 1.0
49382.30206303555 1.0
49386.09282852746 1.0
49389.88359401936 1.0
49393.674359511264 1.0
49397.46512500317 1.0
49401.25589049508 1.0
49405.04665598698 1.0
49408.837421478886 1.0
49412.62818697079 1.0
49416.41895246269 1.0
49420.209717954596 1.0
49424.0004834465 1.0
49427.7912489384 1.0
49431.58201443031 1.0
49435.37277992221 1.0
49439.163545414114 1.0
49442.95431090602 1.0
49446.74507639792 1.0
49450.53584188983 1.0
49454.326607381736 1.0
49458.11737287364 1.0
49461.90813836554 1.0
49465.69890385745 1.0
49469.48966934935 1.0
49473.280434841254 0.0
49477.07120033316 0.0
