lambda transmission
10942.148674147431 0.0
10944.85177411634 0.0
10947.55487408525 1.0
10950.25797405416 1.0
10952.96107402307 1.0
10955.66417399198 1.0
10958.36727396089 1.0
10961.0703739298 1.0
10963.77347389871 1.0
10966.47657386762 1.0
10969.17967383653 1.0
10971.882773805439 1.0
10974.58587377435 1.0
10977.28897374326 1.0
10979.99207371217 1.0
10982.695173681079 1.0
10985.39827364999 1.0
10988.1013736189 1.0
10990.804473587808 1.0
10993.507573556719 1.0
10996.21067352563 1.0
10998.91377349454 1.0
11001.616873463448 1.0
11004.319973432359 1.0
11007.02307340127 1.0
11009.726173370178 1.0
11012.429273339088 1.0
11015.132373307999 1.0
11017.835473276908 1.0
11020.538573245818 1.0
11023.241673214729 1.0
11025.944773183639 1.0
11028.647873152548 1.0
11031.350973121458 1.0
11034.054073090369 1.0
11036.757173059277 1.0
11039.460273028188 1.0
11042.163372997098 1.0
11044.866472966009 1.0
11047.569572934917 1.0
11050.272672903828 1.0
11052.975772872738 1.0
11055.678872841647 1.0
11058.381972810557 1.0
11061.085072779468 1.0
11063.788172748378 1.0
11066.491272717287 1.0
11069.194372686197 1.0
11071.897472655108 1.0
11074.600572624016 1.0
11077.303672592927 1.0
11080.006772561837 1.0
11082.709872530748 1.0
11085.412972499656 1.0
11088.116072468567 1.0
11090.819172437477 1.0
11093.522272406386 1.0
11096.225372375297 1.0
11098.928472344207 1.0
11101.631572313117 1.0
11104.334672282026 1.0
11107.037772250937 1.0
11109.740872219847 1.0
11112.443972188756 1.0
11115.147072157666 1.0
11117.850172126577 1.0
11120.553272095485 1.0
11123.256372064396 1.0
11125.959472033306 1.0
11128.662572002217 1.0
11131.365671971125 1.0
11134.068771940036 1.0
11136.771871908946 1.0
11139.474971877855 1.0
11142.178071846765 1.0
11144.881171815676 1.0
11147.584271784586 1.0
11150.287371753495 1.0
11152.990471722405 1.0
11155.693571691316 1.0
11158.396671660224 1.0
11161.099771629135 1.0
11163.802871598045 1.0
11166.505971566956 1.0
11169.209071535864 1.0
11171.912171504775 1.0
11174.615271473685 1.0
11177.318371442594 1.0
11180.021471411505 1.0
11182.724571380415 1.0
11185.427671349325 1.0
11188.130771318234 1.0
11190.833871287145 1.0
11193.536971256055 1.0
11196.240071224964 1.0
11198.943171193874 1.0
11201.646271162785 1.0
11204.349371131695 1.0
11207.052471100604 1.0
11209.755571069514 1.0
11212.458671038425 1.0
11215.161771007333 1.0
11217.864870976244 1.0
11220.567970945154 0.0
11223.271070914063 0.0
