lambda transmission
10693.676471291072 0.0
10696.318189786945 0.0
10698.959908282817 1.0
10701.601626778689 1.0
10704.243345274563 1.0
10706.885063770434 1.0
10709.526782266306 1.0
10712.168500762178 1.0
10714.810219258052 1.0
10717.451937753924 1.0
10720.093656249795 1.0
10722.735374745667 1.0
10725.377093241541 1.0
10728.018811737413 1.0
10730.660530233285 1.0
10733.302248729156 1.0
10735.94396722503 1.0
10738.585685720902 1.0
10741.227404216774 1.0
10743.869122712646 1.0
10746.51084120852 1.0
10749.152559704391 1.0
10751.794278200263 1.0
10754.435996696135 1.0
10757.077715192008 1.0
10759.71943368788 1.0
10762.361152183752 1.0
10765.002870679624 1.0
10767.644589175497 1.0
10770.28630767137 1.0
10772.928026167241 1.0
10775.569744663115 1.0
10778.211463158987 1.0
10780.853181654858 1.0
10783.49490015073 1.0
10786.136618646604 1.0
10788.778337142476 1.0
10791.420055638348 1.0
10794.06177413422 1.0
10796.703492630093 1.0
10799.345211125965 1.0
10801.986929621837 1.0
10804.628648117709 1.0
10807.270366613582 1.0
10809.912085109454 1.0
10812.553803605326 1.0
10815.195522101198 1.0
10817.837240597071 1.0
10820.478959092943 1.0
10823.120677588815 1.0
10825.762396084687 1.0
10828.40411458056 1.0
10831.045833076432 1.0
10833.687551572304 1.0
10836.329270068178 1.0
10838.97098856405 1.0
10841.612707059921 1.0
10844.254425555793 1.0
10846.896144051667 1.0
10849.537862547539 1.0
10852.17958104341 1.0
10854.821299539282 1.0
10857.463018035156 1.0
10860.104736531028 1.0
10862.7464550269 1.0
10865.388173522771 1.0
10868.029892018645 1.0
10870.671610514517 1.0
10873.313329010389 1.0
10875.95504750626 1.0
10878.596766002134 1.0
10881.238484498006 1.0
10883.880202993878 1.0
10886.52192148975 1.0
10889.163639985623 1.0
10891.805358481495 1.0
10894.447076977367 1.0
10897.088795473239 1.0
10899.730513969113 1.0
10902.372232464984 1.0
10905.013950960856 1.0
10907.65566945673 1.0
10910.297387952602 1.0
10912.939106448473 1.0
10915.580824944345 1.0
10918.222543440219 1.0
10920.86426193609 1.0
10923.505980431963 1.0
10926.147698927834 1.0
10928.789417423708 1.0
10931.43113591958 1.0
10934.072854415452 1.0
10936.714572911324 1.0
10939.356291407197 1.0
10941.998009903069 1.0
10944.63972839894 1.0
10947.281446894813 1.0
10949.923165390686 1.0
10952.564883886558 1.0
10955.20660238243 1.0
10957.848320878302 1.0
10960.490039374175 1.0
10963.131757870047 1.0
10965.77347636592 0.0
10968.415194861791 0.0
